transaction_number,id_customer,transaction_date,id_subcategory,id_category,quantity,rate,tax,total_amount,id_store_type,id_store,id_product_category
89978391377,268672,2012-12-02,11,6,3,159,50.085,527.085,4,3,6-11
68133158092,274055,2012-12-02,1,1,4,1134,476.28,5012.28,2,2,1-1
94010145091,273352,2012-12-02,8,3,4,1305,548.1,5768.1,2,1,3-8
86931316000,274984,2012-12-02,7,5,5,714,374.85,3944.85,2,3,5-7
28131926698,267745,2012-12-01,9,3,3,192,60.48,636.48,4,5,3-9
611744712,271825,2012-12-01,10,3,2,1498,314.58,3310.58,1,2,3-10
38785914444,269257,2012-12-01,4,1,5,653,342.825,3607.825,4,4,1-4
62882990070,267867,2012-12-01,1,4,5,217,113.925,1198.925,2,1,4-1
24344788054,274562,2012-12-01,1,1,2,98,20.58,216.58,1,2,1-1
25956499717,267671,2012-12-01,10,6,5,674,353.85,3723.85,1,4,6-10
56830049898,270279,2012-12-01,9,3,2,1118,234.78,2470.78,2,4,3-9
35485263148,274587,2012-12-01,7,5,1,894,93.87,987.87,2,4,5-7
20018340168,272920,2012-12-01,12,6,5,1308,686.7,7226.7,1,2,6-12
7048924015,267638,2012-12-01,3,5,2,1188,249.48,2625.48,2,5,5-3
19953076460,272504,2012-12-01,3,5,1,637,66.885,703.885,1,3,5-3
35387444483,269606,2012-12-01,2,6,3,543,171.045,1800.045,1,3,6-2
52322579444,274348,2012-12-01,11,5,5,1196,627.9,6607.9,2,2,5-11
53440325819,271380,2012-12-01,1,2,1,577,60.585,637.585,1,1,2-1
82443789894,270933,2012-12-01,3,2,3,198,62.37,656.37,1,3,2-3
64844857891,270740,2012-12-01,1,4,-4,-733,307.86,-3239.86,1,4,4-1
74270166261,275086,2012-12-01,10,5,1,473,49.665,522.665,3,2,5-10
96048042976,270770,2012-12-01,1,1,-5,-1027,539.175,-5674.175,3,3,1-1
77237456563,272450,2012-12-01,6,5,5,205,107.625,1132.625,3,4,5-6
73368028406,273995,2012-12-01,8,3,5,278,145.95,1535.95,1,1,3-8
79798737628,275048,2012-12-01,3,1,5,1161,609.525,6414.525,3,5,1-3
64686458283,270022,2012-12-01,10,3,3,672,211.68,2227.68,4,2,3-10
65703117820,268092,2012-12-01,1,4,3,1224,385.56,4057.56,1,1,4-1
69055790067,270541,2012-12-01,10,5,5,1461,767.025,8072.025,4,1,5-10
92854549710,270718,2012-12-01,4,2,3,581,183.015,1926.015,3,3,2-4
9998632016,269940,2012-11-30,7,5,5,661,347.025,3652.025,2,1,5-7
10875963158,270481,2012-11-30,4,2,2,1096,230.16,2422.16,2,5,2-4
23850373226,271073,2012-11-30,1,1,3,191,60.165,633.165,1,3,1-1
48922526430,271137,2012-11-30,4,3,2,939,197.19,2075.19,1,5,3-4
19697787670,274809,2012-11-30,3,1,5,1181,620.025,6525.025,4,3,1-3
62862978980,267113,2012-11-30,8,3,2,796,167.16,1759.16,4,2,3-8
24680703937,271888,2012-11-30,3,2,5,179,93.975,988.975,1,4,2-3
55698364907,268928,2012-11-30,2,6,2,734,154.14,1622.14,1,2,6-2
56549483514,272582,2012-11-30,4,4,2,739,155.19,1633.19,1,5,4-4
2936843476,268535,2012-11-30,1,1,3,360,113.4,1193.4,4,4,1-1
18463014896,268300,2012-11-30,6,5,3,350,110.25,1160.25,1,4,5-6
14656547634,275148,2012-11-30,11,5,5,494,259.35,2729.35,3,2,5-11
13271098036,272959,2012-11-30,12,6,2,1322,277.62,2921.62,1,4,6-12
34950398875,269134,2012-11-30,5,3,2,867,182.07,1916.07,3,2,3-5
22956363366,267424,2012-11-30,3,5,-4,-180,75.6,-795.6,2,5,5-3
73039917830,272759,2012-11-30,4,2,1,1248,131.04,1379.04,1,4,2-4
64754588523,267237,2012-11-30,1,1,4,1339,562.38,5918.38,4,5,1-1
78246110733,269903,2012-11-30,7,5,5,659,345.975,3640.975,2,3,5-7
81231372378,270897,2012-11-30,4,1,-4,-151,63.42,-667.42,3,5,1-4
72322367744,273909,2012-11-30,9,3,3,1471,463.365,4876.365,1,1,3-9
58723129443,270938,2012-11-29,2,6,1,1296,136.08,1432.08,1,5,6-2
2030825085,274449,2012-11-29,11,5,2,1142,239.82,2523.82,4,1,5-11
6539743061,270981,2012-11-29,1,1,4,358,150.36,1582.36,1,2,1-1
37619129523,269719,2012-11-29,3,1,4,920,386.4,4066.4,3,1,1-3
45582584065,268211,2012-11-29,4,4,2,1007,211.47,2225.47,3,5,4-4
16247354886,274944,2012-11-29,1,1,2,617,129.57,1363.57,4,2,1-1
10252531646,272558,2012-11-29,12,6,-5,-111,58.275,-613.275,1,2,6-12
44057146157,273986,2012-11-29,4,1,4,1182,496.44,5224.44,1,4,1-4
57554597665,272636,2012-11-29,10,3,1,649,68.145,717.145,1,2,3-10
21343464583,269016,2012-11-29,7,5,4,320,134.4,1414.4,3,5,5-7
1311132963,271478,2012-11-29,5,3,5,1437,754.425,7939.425,1,4,3-5
18901356400,271596,2012-11-29,3,1,2,315,66.15,696.15,4,3,1-3
53734637020,268384,2012-11-29,7,5,4,1198,503.16,5295.16,1,1,5-7
30441239289,271236,2012-11-29,6,5,3,648,204.12,2148.12,4,4,5-6
58948493591,273017,2012-11-29,7,5,2,486,102.06,1074.06,2,5,5-7
33589555963,270457,2012-11-29,3,2,1,756,79.38,835.38,1,2,2-3
24361216885,267560,2012-11-29,3,5,1,814,85.47,899.47,2,1,5-3
29004770737,267286,2012-11-29,2,6,-4,-71,29.82,-313.82,1,3,6-2
58781993929,269432,2012-11-29,12,5,3,680,214.2,2254.2,4,3,5-12
93875538223,269021,2012-11-29,4,2,2,1065,223.65,2353.65,2,5,2-4
81366794588,269767,2012-11-29,11,6,4,222,93.24,981.24,3,5,6-11
78351929459,273364,2012-11-29,8,3,1,238,24.99,262.99,3,1,3-8
77251864209,274868,2012-11-29,1,1,-3,-432,136.08,-1432.08,1,2,1-1
89569667888,273960,2012-11-29,11,5,5,1253,657.825,6922.825,1,4,5-11
96865058800,271418,2012-11-29,11,6,4,896,376.32,3960.32,1,5,6-11
75910898318,273551,2012-11-29,4,1,5,1400,735.0,7735.0,2,3,1-4
53346995856,268632,2012-11-28,10,6,2,938,196.98,2072.98,1,5,6-10
31599631905,270598,2012-11-28,4,2,1,169,17.745,186.745,4,2,2-4
61726043991,270857,2012-11-28,5,3,1,1459,153.195,1612.195,3,1,3-5
31861003025,271959,2012-11-28,6,5,-2,-1156,242.76,-2554.76,1,5,5-6
28344336144,269802,2012-11-28,10,3,3,1307,411.705,4332.705,3,3,3-10
38116528905,274938,2012-11-28,3,1,-1,-738,77.49,-815.49,1,2,1-3
45334294128,272610,2012-11-28,10,6,5,568,298.2,3138.2,3,4,6-10
41507309055,274403,2012-11-28,3,1,4,904,379.68,3995.68,3,2,1-3
22956363366,267424,2012-11-28,3,5,-4,-180,75.6,-795.6,2,4,5-3
57047125791,274162,2012-11-28,1,2,3,1194,376.11,3958.11,2,1,2-1
28240331531,269683,2012-11-28,4,1,4,1386,582.12,6126.12,1,4,1-4
42242932810,274984,2012-11-28,1,4,5,1315,690.375,7265.375,1,1,4-1
36297251459,274163,2012-11-28,9,3,1,272,28.56,300.56,1,3,3-9
3664141133,270922,2012-11-28,4,4,3,1405,442.575,4657.575,1,4,4-4
65842704078,270254,2012-11-28,10,5,1,96,10.08,106.08,4,1,5-10
79982528270,268687,2012-11-28,7,5,4,358,150.36,1582.36,2,4,5-7
97407723962,267483,2012-11-28,4,2,5,1043,547.575,5762.575,4,4,2-4
71180578738,270328,2012-11-28,3,2,1,658,69.09,727.09,3,2,2-3
80576562878,268041,2012-11-28,4,3,5,1290,677.25,7127.25,4,5,3-4
96396382441,270317,2012-11-28,12,5,1,674,70.77,744.77,3,4,5-12
1968540794,269607,2012-11-27,3,5,3,336,105.84,1113.84,2,4,5-3
55531485540,269366,2012-11-27,10,5,3,513,161.595,1700.595,3,2,5-10
37524677011,270280,2012-11-27,1,2,-2,-263,55.23,-581.23,3,5,2-1
31231179287,274027,2012-11-27,3,1,2,891,187.11,1969.11,1,3,1-3
19393843786,268137,2012-11-27,11,6,5,213,111.825,1176.825,1,3,6-11
22520569987,274398,2012-11-27,7,5,-1,-1233,129.465,-1362.465,1,5,5-7
2635825253,272104,2012-11-27,1,4,1,514,53.97,567.97,2,1,4-1
62375781408,274941,2012-11-27,12,6,3,1131,356.265,3749.265,1,1,6-12
16326339057,271872,2012-11-27,3,5,5,1387,728.175,7663.175,3,5,5-3
3336645666,266999,2012-11-27,8,3,3,1467,462.105,4863.105,3,1,3-8
30370189753,267385,2012-11-27,3,5,2,1302,273.42,2877.42,1,3,5-3
22240262566,274408,2012-11-27,10,6,1,1444,151.62,1595.62,4,1,6-10
23055407136,272300,2012-11-27,3,2,5,892,468.3,4928.3,4,2,2-3
28612590604,269201,2012-11-27,10,5,5,77,40.425,425.425,4,2,5-10
84965638789,268548,2012-11-27,3,1,4,1430,600.6,6320.6,4,1,1-3
77920555295,271496,2012-11-27,6,5,1,1429,150.045,1579.045,4,4,5-6
69899569258,274624,2012-11-27,7,5,2,1173,246.33,2592.33,2,5,5-7
90242176544,272655,2012-11-27,10,5,-2,-646,135.66,-1427.66,4,4,5-10
95489094825,266794,2012-11-27,8,3,4,1043,438.06,4610.06,2,1,3-8
64844857891,270740,2012-11-27,1,4,4,733,307.86,3239.86,1,5,4-1
77251864209,274868,2012-11-27,1,1,3,432,136.08,1432.08,1,3,1-1
87182388672,270402,2012-11-27,8,3,5,641,336.525,3541.525,1,2,3-8
93104455994,272726,2012-11-27,10,5,-2,-1334,280.14,-2948.14,1,1,5-10
96186820926,275044,2012-11-27,9,3,2,145,30.45,320.45,1,5,3-9
2709160186,268649,2012-11-26,7,5,4,1247,523.74,5511.74,3,1,5-7
16467767253,267588,2012-11-26,4,1,2,160,33.6,353.6,1,5,1-4
41871927728,272878,2012-11-26,10,3,2,81,17.01,179.01,1,3,3-10
21038009286,274329,2012-11-26,9,3,1,1122,117.81,1239.81,4,1,3-9
47931517997,273119,2012-11-26,2,6,4,975,409.5,4309.5,3,4,6-2
21361995711,269196,2012-11-26,5,3,5,311,163.275,1718.275,1,2,3-5
568284996,270262,2012-11-26,1,2,2,1056,221.76,2333.76,3,1,2-1
10252531646,272558,2012-11-26,12,6,5,111,58.275,613.275,1,4,6-12
9124752377,268627,2012-11-26,1,4,1,804,84.42,888.42,4,1,4-1
68941005781,272017,2012-11-26,12,6,4,630,264.6,2784.6,2,1,6-12
90568834145,270743,2012-11-26,11,5,1,565,59.325,624.325,1,5,5-11
86226985426,267073,2012-11-26,1,2,1,1169,122.745,1291.745,1,5,2-1
44430957630,272194,2012-11-25,10,6,-5,-320,168.0,-1768.0,1,3,6-10
20858834066,267389,2012-11-25,12,5,3,1039,327.285,3444.285,4,2,5-12
34356068212,267422,2012-11-25,12,6,4,702,294.84,3102.84,1,5,6-12
53323403802,270162,2012-11-25,10,5,4,697,292.74,3080.74,4,4,5-10
52371886407,274175,2012-11-25,4,3,4,1376,577.92,6081.92,2,5,3-4
25109576509,269390,2012-11-25,10,3,-5,-1059,555.975,-5850.975,1,3,3-10
28652671986,274817,2012-11-25,7,5,5,1034,542.85,5712.85,1,4,5-7
21201868038,267669,2012-11-25,11,6,-1,-1031,108.255,-1139.255,3,3,6-11
38116528905,274938,2012-11-25,3,1,1,738,77.49,815.49,1,5,1-3
55439994920,270919,2012-11-25,1,4,2,210,44.1,464.1,2,3,4-1
5284309749,268453,2012-11-25,3,2,1,112,11.76,123.76,3,4,2-3
5161950385,272363,2012-11-25,3,2,3,308,97.02,1021.02,1,4,2-3
7259667512,271055,2012-11-25,1,1,5,959,503.475,5298.475,1,4,1-1
19796971779,271364,2012-11-25,4,2,1,699,73.395,772.395,1,3,2-4
78615268717,274171,2012-11-25,4,4,3,202,63.63,669.63,4,3,4-4
90069123309,267345,2012-11-25,1,2,3,368,115.92,1219.92,3,4,2-1
76289316816,267691,2012-11-25,11,6,4,629,264.18,2780.18,1,3,6-11
82284250947,272209,2012-11-25,12,5,4,151,63.42,667.42,1,1,5-12
93104455994,272726,2012-11-25,10,5,2,1334,280.14,2948.14,1,3,5-10
66365553040,273371,2012-11-25,3,2,2,493,103.53,1089.53,2,3,2-3
73691241481,273764,2012-11-25,11,5,5,1364,716.1,7536.1,2,1,5-11
86821234372,271846,2012-11-25,3,2,1,949,99.645,1048.645,1,3,2-3
97207059751,275149,2012-11-25,2,6,1,683,71.715,754.715,2,3,6-2
91244240442,266864,2012-11-25,3,2,5,494,259.35,2729.35,1,2,2-3
67146276195,273698,2012-11-25,12,6,4,602,252.84,2660.84,1,1,6-12
96912345806,268054,2012-11-25,4,1,5,1076,564.9,5944.9,2,2,1-4
84276622804,269495,2012-11-25,4,4,1,913,95.865,1008.865,3,3,4-4
96889854564,269862,2012-11-25,3,5,-4,-1408,591.36,-6223.36,4,3,5-3
65067386892,271356,2012-11-25,11,5,3,438,137.97,1451.97,4,3,5-11
82656525911,267499,2012-11-25,12,5,1,1186,124.53,1310.53,1,2,5-12
74425051061,269484,2012-11-25,4,3,5,1308,686.7,7226.7,1,3,3-4
83010591144,272259,2012-11-25,4,3,3,709,223.335,2350.335,2,5,3-4
29850429786,271464,2012-11-24,4,3,1,835,87.675,922.675,2,2,3-4
26893572687,275017,2012-11-24,9,3,3,1219,383.985,4040.985,4,2,3-9
50981244584,270677,2012-11-24,3,5,5,1208,634.2,6674.2,3,4,5-3
55791597859,272791,2012-11-24,6,5,1,1166,122.43,1288.43,3,5,5-6
60732583648,269734,2012-11-24,12,6,4,163,68.46,720.46,2,4,6-12
32784810411,267983,2012-11-24,10,3,5,851,446.775,4701.775,3,5,3-10
7220823138,274365,2012-11-24,4,4,2,214,44.94,472.94,2,1,4-4
52043741991,274166,2012-11-24,11,5,2,523,109.83,1155.83,2,3,5-11
24429092532,272322,2012-11-24,9,3,5,766,402.15,4232.15,4,4,3-9
30033370048,269095,2012-11-24,5,3,5,496,260.4,2740.4,1,2,3-5
61779349521,269891,2012-11-24,12,5,1,91,9.555,100.555,1,2,5-12
74602434930,269337,2012-11-24,12,5,-4,-686,288.12,-3032.12,4,2,5-12
89857079481,269471,2012-11-24,2,6,1,918,96.39,1014.39,1,1,6-2
90242176544,272655,2012-11-24,10,5,2,646,135.66,1427.66,4,5,5-10
82547064232,272456,2012-11-24,6,5,4,76,31.92,335.92,3,5,5-6
68939768998,273503,2012-11-24,4,1,4,319,133.98,1409.98,1,4,1-4
65879495825,268908,2012-11-24,4,4,5,840,441.0,4641.0,3,3,4-4
91150943755,266960,2012-11-24,12,6,3,561,176.715,1859.715,1,1,6-12
19997161687,270060,2012-11-23,10,3,3,528,166.32,1750.32,1,3,3-10
25327710099,267862,2012-11-23,8,3,5,1435,753.375,7928.375,1,5,3-8
41592329778,268269,2012-11-23,10,6,1,1463,153.615,1616.615,2,1,6-10
9545752689,268334,2012-11-23,6,5,-4,-959,402.78,-4238.78,2,4,5-6
51831253559,274554,2012-11-23,3,1,5,1254,658.35,6928.35,1,5,1-3
29004770737,267286,2012-11-23,2,6,4,71,29.82,313.82,1,5,6-2
30788563406,274594,2012-11-23,10,6,4,521,218.82,2302.82,3,5,6-10
24710393288,272382,2012-11-23,2,6,4,1299,545.58,5741.58,2,1,6-2
22926221188,268832,2012-11-23,4,1,4,1104,463.68,4879.68,4,3,1-4
8263893284,274769,2012-11-23,3,5,4,767,322.14,3390.14,3,3,5-3
59114898575,271147,2012-11-23,12,6,3,412,129.78,1365.78,4,5,6-12
17186037396,270623,2012-11-23,11,6,5,272,142.8,1502.8,3,1,6-11
87896859908,275123,2012-11-23,1,4,-1,-1380,144.9,-1524.9,3,2,4-1
80568523948,272415,2012-11-23,10,3,-4,-1095,459.9,-4839.9,3,4,3-10
91865608813,270880,2012-11-23,5,3,2,266,55.86,587.86,3,3,3-5
68751067430,271014,2012-11-23,10,6,5,1275,669.375,7044.375,4,4,6-10
87374083720,274083,2012-11-23,12,6,5,319,167.475,1762.475,1,4,6-12
90229187167,269929,2012-11-23,11,6,-5,-589,309.225,-3254.225,3,4,6-11
74262883294,272337,2012-11-23,11,6,1,1323,138.915,1461.915,4,5,6-11
91472411263,271832,2012-11-23,11,6,1,1289,135.345,1424.345,3,4,6-11
74899069065,275208,2012-11-23,4,4,2,531,111.51,1173.51,1,5,4-4
88156315704,267464,2012-11-23,4,2,2,721,151.41,1593.41,1,4,2-4
96163819409,268255,2012-11-23,12,6,2,664,139.44,1467.44,4,5,6-12
86143475638,272038,2012-11-23,9,3,3,720,226.8,2386.8,1,3,3-9
22520569987,274398,2012-11-22,7,5,1,1233,129.465,1362.465,1,4,5-7
37076249567,272245,2012-11-22,11,5,4,1306,548.52,5772.52,3,2,5-11
10578313026,274978,2012-11-22,3,2,3,1163,366.345,3855.345,2,4,2-3
20699156693,273004,2012-11-22,11,6,4,1166,489.72,5153.72,1,2,6-11
16781768771,270496,2012-11-22,1,2,2,900,189.0,1989.0,3,4,2-1
10709960133,274066,2012-11-22,3,5,5,1496,785.4,8265.4,3,4,5-3
31861003025,271959,2012-11-22,6,5,2,1156,242.76,2554.76,1,5,5-6
45202752313,269750,2012-11-22,11,6,2,123,25.83,271.83,2,1,6-11
44831670999,270060,2012-11-22,10,6,2,760,159.6,1679.6,4,2,6-10
22956363366,267424,2012-11-22,3,5,4,180,75.6,795.6,2,5,5-3
3118415242,268223,2012-11-22,10,3,2,1418,297.78,3133.78,2,3,3-10
43882548008,266817,2012-11-22,2,6,5,196,102.9,1082.9,3,3,6-2
55032993738,268992,2012-11-22,5,3,-5,-739,387.975,-4082.975,2,4,3-5
67658034867,274129,2012-11-22,5,3,5,461,242.025,2547.025,1,5,3-5
99800435671,275152,2012-11-22,4,4,5,842,442.05,4652.05,3,4,4-4
65308618000,274838,2012-11-22,12,6,5,632,331.8,3491.8,1,1,6-12
93292075056,269721,2012-11-22,8,3,3,618,194.67,2048.67,4,2,3-8
95082302623,270146,2012-11-22,10,3,4,1119,469.98,4945.98,1,1,3-10
68380808783,272680,2012-11-22,1,1,3,472,148.68,1564.68,4,4,1-1
69595872056,272447,2012-11-22,3,5,1,801,84.105,885.105,3,4,5-3
76321721995,266815,2012-11-22,4,3,4,803,337.26,3549.26,1,2,3-4
68207132902,269427,2012-11-22,7,5,1,665,69.825,734.825,3,4,5-7
81231372378,270897,2012-11-22,4,1,4,151,63.42,667.42,3,3,1-4
64360900637,272648,2012-11-22,8,3,5,814,427.35,4497.35,1,4,3-8
73947129790,272906,2012-11-22,5,3,-5,-421,221.025,-2326.025,2,2,3-5
96048042976,270770,2012-11-22,1,1,5,1027,539.175,5674.175,3,2,1-1
53490734392,268952,2012-11-21,12,6,5,180,94.5,994.5,1,5,6-12
29453280564,270386,2012-11-21,8,3,2,1030,216.3,2276.3,4,1,3-8
38547607150,268127,2012-11-21,10,6,3,174,54.81,576.81,4,3,6-10
55021341607,267512,2012-11-21,1,4,1,453,47.565,500.565,3,2,4-1
33588503396,267053,2012-11-21,4,4,1,1493,156.765,1649.765,3,5,4-4
15538683791,267488,2012-11-21,1,2,5,1235,648.375,6823.375,1,2,2-1
58268320998,273912,2012-11-21,1,2,1,1495,156.975,1651.975,1,5,2-1
54800462375,271041,2012-11-21,12,6,5,634,332.85,3502.85,3,1,6-12
52046018767,274117,2012-11-21,3,2,5,303,159.075,1674.075,4,2,2-3
41303236074,269350,2012-11-21,9,3,4,655,275.1,2895.1,1,1,3-9
61756853924,272401,2012-11-21,3,2,4,888,372.96,3924.96,4,2,2-3
67181222533,272426,2012-11-21,1,2,2,559,117.39,1235.39,3,5,2-1
70150479124,272662,2012-11-21,3,5,4,355,149.1,1569.1,2,5,5-3
95076943895,267637,2012-11-21,12,5,5,925,485.625,5110.625,3,4,5-12
92974602385,274313,2012-11-21,3,1,2,394,82.74,870.74,3,5,1-3
72406075320,271312,2012-11-21,3,2,4,159,66.78,702.78,2,1,2-3
73481033187,267830,2012-11-21,4,3,5,1065,559.125,5884.125,4,5,3-4
83330815681,270096,2012-11-21,7,5,4,185,77.7,817.7,3,3,5-7
16888501560,273901,2012-11-20,5,3,4,576,241.92,2545.92,3,1,3-5
31167355873,270584,2012-11-20,10,5,5,1232,646.8,6806.8,2,5,5-10
48192069680,267244,2012-11-20,4,3,3,578,182.07,1916.07,4,1,3-4
55845332490,269010,2012-11-20,2,6,4,209,87.78,923.78,1,3,6-2
32259999730,267547,2012-11-20,5,3,4,620,260.4,2740.4,1,4,3-5
21201868038,267669,2012-11-20,11,6,1,1031,108.255,1139.255,3,5,6-11
29646943642,272846,2012-11-20,1,1,1,512,53.76,565.76,1,3,1-1
60790034990,269095,2012-11-20,7,5,4,791,332.22,3496.22,1,1,5-7
28737771127,269388,2012-11-20,11,5,5,1015,532.875,5607.875,4,4,5-11
2300510157,270695,2012-11-20,5,3,3,906,285.39,3003.39,2,2,3-5
6405096672,271009,2012-11-20,11,6,-5,-123,64.575,-679.575,1,1,6-11
7350897086,270310,2012-11-20,4,4,-3,-317,99.855,-1050.855,1,5,4-4
43580240786,269400,2012-11-20,10,5,3,285,89.775,944.775,1,3,5-10
19927069400,274462,2012-11-20,9,3,3,626,197.19,2075.19,1,1,3-9
58523523276,269697,2012-11-20,3,1,2,1432,300.72,3164.72,4,2,1-3
27558525331,273367,2012-11-20,4,4,4,749,314.58,3310.58,4,1,4-4
7692003383,273745,2012-11-20,4,1,4,670,281.4,2961.4,1,4,1-4
67748756716,273367,2012-11-20,10,3,4,1151,483.42,5087.42,3,2,3-10
63342201990,272773,2012-11-20,2,6,5,418,219.45,2309.45,3,5,6-2
90229187167,269929,2012-11-20,11,6,5,589,309.225,3254.225,3,4,6-11
73030999002,270775,2012-11-20,6,5,4,1222,513.24,5401.24,1,4,5-6
97003831209,269081,2012-11-20,10,5,3,1452,457.38,4813.38,4,1,5-10
94786367523,269320,2012-11-20,12,5,3,1459,459.585,4836.585,3,2,5-12
90902022499,270576,2012-11-20,4,1,2,1177,247.17,2601.17,1,4,1-4
63788690793,271893,2012-11-20,11,5,-3,-347,109.305,-1150.305,1,2,5-11
74406777414,268246,2012-11-20,10,3,2,695,145.95,1535.95,2,3,3-10
15119204082,269766,2012-11-19,12,5,4,592,248.64,2616.64,4,1,5-12
21405692017,274593,2012-11-19,8,3,4,603,253.26,2665.26,2,2,3-8
13435533884,274737,2012-11-19,1,2,1,921,96.705,1017.705,3,5,2-1
47159740897,268011,2012-11-19,12,5,5,1424,747.6,7867.6,1,4,5-12
44430957630,272194,2012-11-19,10,6,5,320,168.0,1768.0,1,1,6-10
24921504416,267470,2012-11-19,1,2,1,1127,118.335,1245.335,3,2,2-1
20679220923,271274,2012-11-19,1,4,2,541,113.61,1195.61,3,1,4-1
25109576509,269390,2012-11-19,10,3,5,1059,555.975,5850.975,1,2,3-10
24292492236,267529,2012-11-19,11,5,5,976,512.4,5392.4,1,1,5-11
37191571894,270078,2012-11-19,1,1,1,639,67.095,706.095,3,3,1-1
25762805863,273524,2012-11-19,10,5,1,1401,147.105,1548.105,4,1,5-10
44330791965,269694,2012-11-19,3,2,4,500,210.0,2210.0,1,3,2-3
39635571936,272771,2012-11-19,10,6,4,776,325.92,3429.92,3,5,6-10
35525966352,269420,2012-11-19,12,6,3,1353,426.195,4485.195,2,2,6-12
32511506570,267714,2012-11-19,4,4,-5,-610,320.25,-3370.25,2,5,4-4
7199499669,271444,2012-11-19,3,1,2,618,129.78,1365.78,1,2,1-3
20979791732,271388,2012-11-19,7,5,-3,-643,202.545,-2131.545,1,3,5-7
77502034763,267976,2012-11-19,1,2,4,1289,541.38,5697.38,2,1,2-1
90441513185,267979,2012-11-19,7,5,5,536,281.4,2961.4,4,3,5-7
99959918143,269373,2012-11-19,6,5,3,279,87.885,924.885,3,4,5-6
84756046858,269705,2012-11-19,4,1,2,1432,300.72,3164.72,1,4,1-4
97009074448,274232,2012-11-19,7,5,2,487,102.27,1076.27,3,2,5-7
78659146841,267188,2012-11-19,6,5,5,330,173.25,1823.25,4,5,5-6
74602434930,269337,2012-11-19,12,5,4,686,288.12,3032.12,4,3,5-12
63370265272,271493,2012-11-19,10,3,4,1292,542.64,5710.64,2,5,3-10
89095982063,271606,2012-11-19,8,3,1,346,36.33,382.33,4,1,3-8
63788690793,271893,2012-11-19,11,5,3,347,109.305,1150.305,1,5,5-11
65749175354,274029,2012-11-19,4,2,3,319,100.485,1057.485,3,3,2-4
9062602615,270425,2012-11-18,10,6,5,526,276.15,2906.15,4,5,6-10
37663186463,271587,2012-11-18,4,4,1,881,92.505,973.505,2,3,4-4
36583097618,272690,2012-11-18,4,2,4,566,237.72,2501.72,1,1,2-4
51649613761,270087,2012-11-18,7,5,1,428,44.94,472.94,2,3,5-7
59407054290,270394,2012-11-18,1,1,3,170,53.55,563.55,4,1,1-1
57903172225,273083,2012-11-18,11,6,1,1392,146.16,1538.16,1,4,6-11
47785966630,274707,2012-11-18,3,1,5,1086,570.15,6000.15,3,3,1-3
26420976239,272045,2012-11-18,6,5,1,120,12.6,132.6,4,1,5-6
53345595900,269808,2012-11-18,3,1,1,307,32.235,339.235,1,2,1-3
6648032300,272970,2012-11-18,1,4,3,767,241.605,2542.605,1,2,4-1
59646462973,272545,2012-11-18,6,5,2,974,204.54,2152.54,2,3,5-6
38793985207,271601,2012-11-18,6,5,3,92,28.98,304.98,4,1,5-6
22878863175,270741,2012-11-18,2,6,4,608,255.36,2687.36,4,5,6-2
83405321482,272874,2012-11-18,2,6,4,1052,441.84,4649.84,2,3,6-2
89992431747,273181,2012-11-18,3,1,1,573,60.165,633.165,4,4,1-3
93094847793,271345,2012-11-18,4,2,5,972,510.3,5370.3,2,4,2-4
92169228421,267414,2012-11-18,4,3,3,1396,439.74,4627.74,4,3,3-4
75212731837,267014,2012-11-18,6,5,3,1497,471.555,4962.555,2,1,5-6
9928790467,271966,2012-11-17,10,6,3,83,26.145,275.145,4,1,6-10
22430564167,273113,2012-11-17,4,1,1,766,80.43,846.43,2,5,1-4
58562902592,270703,2012-11-17,4,3,3,879,276.885,2913.885,1,1,3-4
32511506570,267714,2012-11-17,4,4,5,610,320.25,3370.25,2,5,4-4
60642110666,267595,2012-11-17,8,3,2,1265,265.65,2795.65,1,3,3-8
735818761,269074,2012-11-17,1,4,3,1352,425.88,4481.88,3,2,4-1
37524677011,270280,2012-11-17,1,2,2,263,55.23,581.23,3,4,2-1
9545752689,268334,2012-11-17,6,5,4,959,402.78,4238.78,2,4,5-6
22289688360,272847,2012-11-17,4,1,4,368,154.56,1626.56,4,4,1-4
51306958226,273875,2012-11-17,4,2,2,398,83.58,879.58,1,1,2-4
15006197400,268899,2012-11-17,1,1,4,618,259.56,2731.56,4,4,1-1
5561367392,274481,2012-11-17,4,3,2,938,196.98,2072.98,2,2,3-4
44319380550,272438,2012-11-17,8,3,2,798,167.58,1763.58,3,1,3-8
14410870841,268144,2012-11-17,2,6,5,1415,742.875,7817.875,2,4,6-2
60549703179,270111,2012-11-17,5,3,5,1256,659.4,6939.4,4,2,3-5
53995334651,274655,2012-11-17,8,3,4,98,41.16,433.16,1,2,3-8
31150169712,266950,2012-11-17,4,4,1,1431,150.255,1581.255,1,1,4-4
66822689790,272911,2012-11-17,4,1,3,260,81.9,861.9,1,2,1-4
73947129790,272906,2012-11-17,5,3,5,421,221.025,2326.025,2,3,3-5
79461431337,270821,2012-11-17,12,5,5,1497,785.925,8270.925,3,5,5-12
80568523948,272415,2012-11-17,10,3,4,1095,459.9,4839.9,3,5,3-10
77508007471,275192,2012-11-17,5,3,5,412,216.3,2276.3,4,1,3-5
95268043690,271911,2012-11-17,11,6,3,1321,416.115,4379.115,3,5,6-11
82424248401,272911,2012-11-17,4,3,1,1375,144.375,1519.375,1,5,3-4
