id_customer,dob,age,gender,id_city
269476,1976-06-03,46,M,1.0
272593,1976-06-04,46,F,9.0
268947,1976-06-05,46,F,10.0
270505,1976-06-06,46,M,7.0
267441,1976-06-08,46,M,10.0
268752,1976-06-09,46,M,4.0
273172,1976-06-09,46,F,5.0
267231,1976-06-10,46,F,1.0
269927,1976-06-11,46,F,10.0
270622,1976-06-13,46,F,5.0
274852,1976-06-15,46,F,4.0
274747,1976-06-16,46,F,3.0
272219,1976-06-19,46,M,3.0
271020,1976-06-20,46,M,8.0
273092,1976-06-22,46,F,6.0
275020,1976-06-23,46,M,2.0
274970,1976-06-23,46,F,8.0
273213,1976-06-24,46,F,2.0
275022,1976-06-25,46,F,2.0
266829,1976-06-25,46,F,4.0
273486,1976-06-28,46,F,10.0
270654,1976-06-29,46,F,1.0
269136,1976-07-01,46,M,4.0
271275,1976-07-01,46,M,8.0
271131,1976-07-02,46,F,9.0
268995,1976-07-04,46,M,1.0
272545,1976-07-07,46,M,6.0
267970,1976-07-12,46,M,2.0
268026,1976-07-14,46,F,5.0
267687,1976-07-17,46,M,7.0
274954,1976-07-19,46,M,3.0
271510,1976-07-20,46,M,1.0
274460,1976-07-20,46,M,1.0
267661,1976-07-20,46,M,8.0
270360,1976-07-22,46,F,7.0
268665,1976-07-26,46,M,8.0
269392,1976-08-02,46,M,2.0
273845,1976-08-03,46,M,6.0
266942,1976-08-03,46,M,4.0
272145,1976-08-09,46,F,9.0
273344,1976-08-09,46,F,9.0
274035,1976-08-09,46,M,9.0
268458,1976-08-10,46,M,1.0
271982,1976-08-10,46,M,8.0
273760,1976-08-11,46,M,9.0
274539,1976-08-12,46,F,7.0
267025,1976-08-12,46,F,8.0
268005,1976-08-13,46,F,4.0
269600,1976-08-14,46,F,5.0
272739,1976-08-15,46,M,4.0
270590,1976-08-17,46,M,3.0
271512,1976-08-17,46,F,5.0
269982,1976-08-17,46,F,1.0
267985,1976-08-19,46,F,7.0
269213,1976-08-20,46,M,3.0
271932,1976-08-20,46,F,6.0
270735,1976-08-20,46,M,6.0
267597,1976-08-22,46,M,10.0
274558,1976-08-22,46,F,6.0
271470,1976-08-24,46,F,3.0
271582,1976-08-24,46,M,6.0
269826,1976-08-26,46,F,6.0
269001,1976-08-28,46,M,1.0
269211,1976-08-28,46,F,6.0
271213,1976-08-28,46,M,4.0
267996,1976-09-02,46,M,8.0
270581,1976-09-04,46,M,4.0
271762,1976-09-06,46,M,4.0
268068,1976-09-08,46,F,9.0
271711,1976-09-08,46,M,1.0
270035,1976-09-11,46,M,3.0
270565,1976-09-14,46,M,1.0
270777,1976-09-15,46,F,5.0
272353,1976-09-16,46,M,6.0
274116,1976-09-18,46,F,6.0
274548,1976-09-20,46,F,9.0
268043,1976-09-20,46,F,10.0
273935,1976-09-22,46,F,1.0
267398,1976-09-22,46,M,4.0
266918,1976-09-23,46,M,2.0
272697,1976-09-23,46,M,5.0
270971,1976-09-24,46,F,5.0
273107,1976-09-24,46,F,5.0
271168,1976-09-25,46,M,4.0
272857,1976-09-25,46,M,3.0
273828,1976-09-29,46,M,3.0
274394,1976-10-02,46,F,10.0
272476,1976-10-06,46,F,7.0
274477,1976-10-07,46,F,7.0
275030,1976-10-08,46,M,3.0
273355,1976-10-09,46,F,7.0
269532,1976-10-09,46,F,9.0
268933,1976-10-10,46,F,10.0
267844,1976-10-10,46,F,10.0
271185,1976-10-12,46,F,5.0
274429,1976-10-14,46,M,4.0
268961,1976-10-14,46,M,3.0
268367,1976-10-16,46,M,10.0
269517,1976-10-17,46,F,4.0
273473,1976-10-19,46,M,6.0
272639,1976-10-20,46,F,3.0
274582,1976-10-20,46,M,1.0
271386,1976-10-21,46,M,10.0
274066,1976-10-26,46,M,8.0
270447,1976-10-27,46,F,10.0
273444,1976-10-28,46,M,5.0
270984,1976-10-28,46,F,2.0
272896,1976-11-01,46,M,4.0
275184,1976-11-01,46,M,5.0
273862,1976-11-02,46,F,9.0
271541,1976-11-03,46,M,7.0
270018,1976-11-03,46,M,6.0
270844,1976-11-04,46,F,2.0
275163,1976-11-05,46,M,6.0
271052,1976-11-06,46,F,9.0
274969,1976-11-06,46,F,3.0
269087,1976-11-06,46,M,3.0
274801,1976-11-08,46,F,5.0
269932,1976-11-09,46,F,8.0
271695,1976-11-11,46,F,6.0
272096,1976-11-12,46,F,10.0
274484,1976-11-13,46,F,9.0
269432,1976-11-16,46,F,3.0
271597,1976-11-23,46,M,3.0
272676,1976-11-23,46,M,2.0
272137,1976-11-24,46,F,8.0
267699,1976-11-24,46,F,5.0
272768,1976-11-26,46,F,2.0
267419,1976-11-28,46,F,10.0
275160,1976-12-04,46,M,7.0
269433,1976-12-07,45,F,10.0
274171,1976-12-08,45,F,2.0
273331,1976-12-08,45,F,5.0
274769,1976-12-10,45,F,3.0
268523,1976-12-10,45,F,4.0
274519,1976-12-10,45,F,1.0
273488,1976-12-11,45,M,3.0
271410,1976-12-16,45,F,2.0
269440,1976-12-17,45,F,5.0
271549,1976-12-22,45,M,4.0
268505,1976-12-22,45,M,7.0
273300,1976-12-24,45,F,3.0
272362,1976-12-25,45,M,8.0
271787,1976-12-26,45,M,10.0
268517,1976-12-27,45,F,4.0
272520,1976-12-27,45,M,5.0
270257,1977-01-02,45,F,10.0
272771,1977-01-02,45,F,3.0
273223,1977-01-03,45,M,8.0
268801,1977-01-04,45,M,7.0
267252,1977-01-04,45,F,10.0
273313,1977-01-04,45,M,10.0
269771,1977-01-05,45,M,6.0
272589,1977-01-07,45,F,8.0
270546,1977-01-08,45,F,9.0
267322,1977-01-10,45,M,10.0
268513,1977-01-11,45,M,10.0
270664,1977-01-11,45,M,4.0
273877,1977-01-12,45,M,5.0
269893,1977-01-13,45,F,4.0
270100,1977-01-15,45,M,9.0
271617,1977-01-19,45,M,3.0
268369,1977-01-20,45,M,3.0
267740,1977-01-21,45,M,2.0
270935,1977-01-25,45,M,6.0
267924,1977-01-26,45,F,1.0
272622,1977-01-27,45,F,4.0
269939,1977-01-27,45,M,10.0
267633,1977-01-29,45,M,6.0
273091,1977-02-03,45,M,6.0
269913,1977-02-03,45,F,2.0
268763,1977-02-09,45,M,1.0
267884,1977-02-09,45,M,2.0
266903,1977-02-10,45,M,10.0
271694,1977-02-12,45,F,10.0
269912,1977-02-18,45,M,2.0
274787,1977-02-20,45,M,8.0
270274,1977-02-20,45,M,7.0
266956,1977-02-23,45,M,7.0
272075,1977-02-23,45,M,7.0
271968,1977-03-05,45,M,10.0
272569,1977-03-07,45,M,4.0
275252,1977-03-09,45,M,6.0
267339,1977-03-10,45,F,9.0
274383,1977-03-10,45,M,8.0
275031,1977-03-11,45,M,1.0
272201,1977-03-13,45,F,3.0
272019,1977-03-14,45,M,2.0
267814,1977-03-17,45,F,7.0
272860,1977-03-17,45,F,4.0
274876,1977-03-21,45,F,1.0
274812,1977-03-21,45,M,10.0
272853,1977-03-21,45,F,3.0
268221,1977-03-22,45,M,3.0
273153,1977-03-22,45,F,2.0
267595,1977-03-23,45,F,7.0
269547,1977-03-25,45,F,4.0
268054,1977-03-26,45,M,8.0
272794,1977-03-27,45,F,6.0
274436,1977-03-29,45,M,5.0
271295,1977-03-29,45,M,9.0
271099,1977-04-01,45,F,9.0
268442,1977-04-03,45,M,4.0
273850,1977-04-03,45,M,5.0
268440,1977-04-07,45,M,1.0
267938,1977-04-08,45,F,2.0
268525,1977-04-08,45,F,1.0
268189,1977-04-09,45,M,7.0
270733,1977-04-10,45,F,10.0
272339,1977-04-11,45,F,1.0
267753,1977-04-11,45,F,5.0
271964,1977-04-12,45,F,2.0
272189,1977-04-13,45,M,9.0
274590,1977-04-13,45,F,2.0
271496,1977-04-17,45,M,5.0
268874,1977-04-18,45,M,5.0
274569,1977-04-19,45,F,1.0
270957,1977-04-20,45,M,3.0
269894,1977-04-27,45,F,10.0
274881,1977-04-27,45,M,1.0
268894,1977-04-27,45,M,4.0
267734,1977-04-28,45,F,4.0
273076,1977-04-28,45,F,5.0
266888,1977-04-29,45,M,3.0
269930,1977-04-29,45,M,10.0
271634,1977-05-01,45,F,3.0
267075,1977-05-03,45,M,10.0
269175,1977-05-06,45,F,2.0
272103,1977-05-14,45,F,4.0
267464,1977-05-16,45,F,3.0
275179,1977-05-16,45,M,7.0
274900,1977-05-17,45,M,9.0
271495,1977-05-17,45,M,7.0
268625,1977-05-18,45,F,1.0
273608,1977-05-19,45,M,4.0
273909,1977-05-20,45,M,2.0
267189,1977-05-23,45,M,1.0
274500,1977-05-23,45,F,9.0
272539,1977-05-23,45,F,7.0
273586,1977-05-26,45,M,1.0
274481,1977-05-26,45,M,4.0
272587,1977-05-26,45,F,2.0
269787,1977-05-27,45,M,4.0
269589,1977-05-27,45,M,1.0
274673,1977-05-27,45,F,10.0
271769,1977-05-28,45,F,1.0
274968,1977-05-28,45,M,10.0
273231,1977-06-01,45,M,7.0
271218,1977-06-06,45,F,4.0
273683,1977-06-09,45,F,10.0
269253,1977-06-12,45,M,2.0
267643,1977-06-12,45,M,3.0
271707,1977-06-13,45,M,3.0
271936,1977-06-13,45,F,7.0
273879,1977-06-14,45,F,6.0
273717,1977-06-15,45,F,2.0
267244,1977-06-16,45,M,2.0
273113,1977-06-16,45,M,3.0
268391,1977-06-16,45,F,6.0
273029,1977-06-18,45,F,2.0
268027,1977-06-19,45,M,4.0
271029,1977-06-19,45,M,3.0
271605,1977-06-20,45,F,10.0
271918,1977-06-21,45,M,2.0
269106,1977-06-23,45,M,3.0
273852,1977-06-23,45,F,7.0
271380,1977-06-25,45,F,7.0
268145,1977-06-27,45,F,6.0
273436,1977-06-28,45,M,5.0
270607,1977-07-03,45,F,6.0
270753,1977-07-03,45,M,5.0
274647,1977-07-04,45,F,5.0
271425,1977-07-05,45,F,8.0
267448,1977-07-07,45,M,1.0
267256,1977-07-09,45,F,8.0
266986,1977-07-11,45,F,6.0
268022,1977-07-11,45,M,2.0
269009,1977-07-12,45,M,2.0
270720,1977-07-13,45,M,9.0
267415,1977-07-17,45,M,6.0
274728,1977-07-18,45,F,3.0
267135,1977-07-18,45,F,4.0
269223,1977-07-18,45,F,6.0
273219,1977-07-19,45,F,3.0
274357,1977-07-21,45,F,10.0
267107,1977-07-27,45,M,1.0
272383,1977-08-01,45,F,3.0
269176,1977-08-01,45,F,2.0
275041,1977-08-02,45,F,10.0
268077,1977-08-03,45,M,5.0
272597,1977-08-03,45,F,1.0
273359,1977-08-05,45,M,7.0
275149,1977-08-06,45,F,8.0
269965,1977-08-09,45,M,3.0
271821,1977-08-11,45,F,8.0
272662,1977-08-13,45,M,7.0
268449,1977-08-14,45,M,2.0
270076,1977-08-16,45,M,2.0
275062,1977-08-16,45,F,6.0
268339,1977-08-21,45,M,2.0
269588,1977-08-23,45,F,8.0
268598,1977-08-24,45,M,3.0
273537,1977-08-26,45,F,4.0
273105,1977-09-01,45,F,1.0
267208,1977-09-02,45,M,8.0
271577,1977-09-03,45,M,5.0
268694,1977-09-09,45,F,2.0
274935,1977-09-09,45,F,3.0
274701,1977-09-10,45,M,6.0
267436,1977-09-10,45,M,7.0
269729,1977-09-11,45,M,2.0
270623,1977-09-11,45,M,3.0
272699,1977-09-11,45,M,4.0
268538,1977-09-12,45,F,4.0
270530,1977-09-16,45,M,9.0
269973,1977-09-16,45,F,8.0
273451,1977-09-16,45,M,3.0
271593,1977-09-18,45,M,1.0
268595,1977-09-19,45,M,4.0
271554,1977-09-21,45,F,7.0
267437,1977-09-23,45,M,8.0
270163,1977-09-24,45,F,3.0
270295,1977-09-26,45,F,9.0
272244,1977-09-27,45,M,10.0
269328,1977-09-28,45,M,7.0
271639,1977-09-29,45,F,1.0
269311,1977-10-01,45,F,2.0
270290,1977-10-06,45,F,10.0
270141,1977-10-09,45,F,3.0
268403,1977-10-11,45,F,10.0
269839,1977-10-11,45,M,2.0
269577,1977-10-11,45,F,3.0
271570,1977-10-12,45,F,1.0
272510,1977-10-12,45,F,10.0
273474,1977-10-12,45,F,1.0
272855,1977-10-14,45,F,2.0
275019,1977-10-14,45,F,5.0
275008,1977-10-15,45,F,10.0
267100,1977-10-19,45,F,6.0
271292,1977-10-19,45,M,6.0
271858,1977-10-24,45,M,2.0
270226,1977-10-27,45,M,5.0
267594,1977-10-28,45,F,8.0
272862,1977-11-01,45,M,9.0
266827,1977-11-04,45,F,7.0
273547,1977-11-05,45,M,1.0
268166,1977-11-05,45,M,5.0
270405,1977-11-05,45,M,10.0
273761,1977-11-06,45,F,4.0
274269,1977-11-09,45,M,8.0
272719,1977-11-10,45,M,4.0
273756,1977-11-11,45,M,2.0
269610,1977-11-11,45,M,2.0
269055,1977-11-11,45,M,4.0
273945,1977-11-12,45,M,10.0
271889,1977-11-14,45,F,5.0
268527,1977-11-15,45,M,5.0
269860,1977-11-17,45,F,8.0
268543,1977-11-19,45,M,10.0
272987,1977-11-20,45,M,2.0
269360,1977-11-20,45,F,6.0
274599,1977-11-21,45,M,2.0
270906,1977-11-21,45,F,3.0
270367,1977-11-21,45,F,5.0
274121,1977-11-23,45,F,1.0
268938,1977-11-24,45,F,4.0
273917,1977-11-24,45,M,8.0
268006,1977-11-25,45,F,8.0
272509,1977-11-27,45,M,3.0
272195,1977-11-28,45,F,8.0
274345,1977-11-29,45,F,3.0
270229,1977-12-01,45,M,9.0
275058,1977-12-03,45,M,7.0
271514,1977-12-06,44,M,7.0
269420,1977-12-06,44,F,8.0
271970,1977-12-06,44,M,3.0
273872,1977-12-09,44,F,3.0
274828,1977-12-10,44,M,6.0
273772,1977-12-12,44,F,3.0
270498,1977-12-13,44,F,10.0
269596,1977-12-16,44,F,5.0
269005,1977-12-16,44,M,7.0
269748,1977-12-16,44,F,5.0
267478,1977-12-16,44,F,1.0
272830,1977-12-20,44,M,10.0
274687,1977-12-22,44,F,1.0
271770,1977-12-24,44,F,9.0
267878,1977-12-24,44,M,8.0
274457,1977-12-26,44,F,4.0
271253,1977-12-27,44,F,8.0
272761,1977-12-28,44,F,8.0
269607,1977-12-29,44,F,2.0
270066,1978-01-01,44,F,2.0
268438,1978-01-02,44,F,1.0
271688,1978-01-05,44,M,7.0
273983,1978-01-06,44,M,8.0
270283,1978-01-07,44,F,10.0
269670,1978-01-07,44,M,3.0
274211,1978-01-11,44,F,4.0
274943,1978-01-11,44,F,2.0
270743,1978-01-12,44,F,3.0
268880,1978-01-16,44,M,9.0
272632,1978-01-16,44,M,8.0
269587,1978-01-18,44,F,5.0
271061,1978-01-18,44,M,9.0
267385,1978-01-19,44,M,7.0
273035,1978-01-20,44,M,5.0
270171,1978-01-21,44,F,3.0
269438,1978-01-21,44,F,4.0
267117,1978-01-21,44,F,7.0
270389,1978-01-22,44,M,10.0
268133,1978-01-23,44,M,3.0
272395,1978-01-23,44,M,4.0
269760,1978-01-23,44,M,7.0
271730,1978-01-25,44,M,6.0
274069,1978-01-27,44,M,6.0
274365,1978-01-28,44,F,2.0
274703,1978-01-29,44,M,2.0
269710,1978-02-04,44,M,4.0
274609,1978-02-04,44,F,5.0
267720,1978-02-05,44,F,10.0
268293,1978-02-07,44,M,7.0
274854,1978-02-07,44,M,1.0
271643,1978-02-08,44,F,3.0
271368,1978-02-08,44,F,2.0
268984,1978-02-09,44,M,2.0
274184,1978-02-10,44,M,8.0
269903,1978-02-11,44,M,2.0
271852,1978-02-11,44,M,3.0
268065,1978-02-14,44,F,3.0
270443,1978-02-15,44,F,5.0
273740,1978-02-15,44,F,5.0
273500,1978-02-16,44,F,8.0
274196,1978-02-17,44,M,2.0
270353,1978-02-19,44,F,10.0
269535,1978-02-19,44,M,3.0
268701,1978-02-22,44,M,5.0
271896,1978-02-24,44,M,9.0
267348,1978-02-27,44,M,2.0
267955,1978-02-28,44,M,9.0
270626,1978-02-28,44,F,6.0
270817,1978-02-28,44,M,3.0
269847,1978-03-02,44,F,1.0
268279,1978-03-06,44,M,3.0
269482,1978-03-06,44,F,3.0
269148,1978-03-07,44,M,9.0
269100,1978-03-09,44,F,7.0
272843,1978-03-10,44,M,4.0
270717,1978-03-12,44,M,10.0
268049,1978-03-14,44,F,6.0
274301,1978-03-14,44,M,5.0
270638,1978-03-17,44,F,5.0
273744,1978-03-18,44,F,8.0
271731,1978-03-18,44,M,8.0
273584,1978-03-18,44,M,10.0
267542,1978-03-21,44,M,6.0
274976,1978-03-25,44,M,7.0
270398,1978-03-26,44,M,10.0
267084,1978-03-27,44,M,1.0
273075,1978-04-05,44,M,8.0
270126,1978-04-08,44,M,5.0
267648,1978-04-11,44,F,8.0
274448,1978-04-13,44,M,10.0
273302,1978-04-14,44,F,8.0
275072,1978-04-15,44,F,1.0
268757,1978-04-16,44,F,6.0
266820,1978-04-16,44,F,5.0
270258,1978-04-16,44,M,1.0
271669,1978-04-16,44,M,2.0
271400,1978-04-17,44,F,10.0
270751,1978-04-19,44,M,3.0
267139,1978-04-20,44,M,7.0
271910,1978-04-20,44,M,6.0
269214,1978-04-21,44,F,9.0
272973,1978-04-21,44,M,9.0
268260,1978-04-21,44,F,5.0
269647,1978-04-22,44,M,6.0
270886,1978-04-22,44,M,6.0
269407,1978-04-25,44,F,1.0
273250,1978-04-25,44,F,6.0
267162,1978-04-26,44,F,2.0
274105,1978-04-27,44,M,9.0
271742,1978-04-27,44,M,5.0
270394,1978-04-28,44,F,9.0
268530,1978-04-29,44,F,1.0
270371,1978-05-02,44,M,10.0
274144,1978-05-04,44,F,7.0
272640,1978-05-04,44,F,4.0
269667,1978-05-06,44,F,8.0
272020,1978-05-07,44,M,6.0
267014,1978-05-08,44,M,2.0
271540,1978-05-11,44,F,5.0
269399,1978-05-12,44,F,6.0
267129,1978-05-13,44,M,6.0
272403,1978-05-14,44,F,4.0
268943,1978-05-16,44,M,4.0
272104,1978-05-16,44,M,4.0
273365,1978-05-19,44,M,8.0
272369,1978-05-19,44,F,6.0
270030,1978-05-21,44,M,8.0
270152,1978-05-22,44,M,7.0
273395,1978-05-24,44,M,3.0
273275,1978-05-26,44,F,4.0
270707,1978-05-26,44,F,8.0
267759,1978-05-29,44,M,7.0
270177,1978-05-29,44,F,10.0
272660,1978-06-06,44,M,3.0
272057,1978-06-07,44,M,5.0
273914,1978-06-08,44,M,10.0
274833,1978-06-09,44,M,8.0
273370,1978-06-11,44,F,5.0
267343,1978-06-12,44,M,9.0
274322,1978-06-12,44,M,6.0
267085,1978-06-13,44,M,1.0
268004,1978-06-15,44,M,5.0
268225,1978-06-16,44,M,6.0
266891,1978-06-20,44,F,6.0
269586,1978-06-21,44,M,9.0
271444,1978-06-23,44,F,6.0
267842,1978-06-23,44,F,1.0
273588,1978-06-24,44,M,5.0
267176,1978-06-24,44,F,10.0
270892,1978-07-03,44,M,6.0
270772,1978-07-06,44,M,4.0
269083,1978-07-09,44,F,7.0
273304,1978-07-11,44,F,2.0
268098,1978-07-12,44,F,5.0
270461,1978-07-13,44,F,7.0
275206,1978-07-15,44,M,7.0
274175,1978-07-16,44,M,2.0
275037,1978-07-20,44,F,9.0
275151,1978-07-21,44,F,3.0
267979,1978-07-22,44,M,3.0
270387,1978-07-23,44,F,4.0
268678,1978-07-24,44,M,1.0
274529,1978-07-24,44,M,2.0
269417,1978-07-29,44,M,7.0
267482,1978-07-29,44,M,7.0
267384,1978-07-29,44,M,4.0
269478,1978-08-01,44,M,2.0
273481,1978-08-03,44,F,3.0
275063,1978-08-05,44,F,2.0
274076,1978-08-06,44,F,4.0
268575,1978-08-06,44,F,1.0
268076,1978-08-07,44,M,8.0
272949,1978-08-08,44,M,8.0
274718,1978-08-09,44,M,6.0
271855,1978-08-10,44,M,2.0
274431,1978-08-10,44,F,10.0
274510,1978-08-11,44,F,6.0
269042,1978-08-12,44,F,3.0
268811,1978-08-12,44,F,7.0
269090,1978-08-14,44,M,7.0
270189,1978-08-14,44,F,7.0
268838,1978-08-18,44,M,7.0
271274,1978-08-20,44,M,4.0
269963,1978-08-26,44,M,2.0
267663,1978-08-26,44,M,4.0
270914,1978-08-26,44,F,10.0
272689,1978-09-04,44,F,2.0
271580,1978-09-06,44,M,7.0
268356,1978-09-07,44,M,10.0
270310,1978-09-09,44,M,10.0
273366,1978-09-13,44,F,6.0
270749,1978-09-13,44,M,10.0
273767,1978-09-14,44,M,10.0
272217,1978-09-15,44,M,10.0
273234,1978-09-16,44,M,6.0
267622,1978-09-17,44,M,2.0
267372,1978-09-17,44,M,7.0
267164,1978-09-17,44,F,7.0
269334,1978-09-19,44,M,9.0
268377,1978-09-20,44,F,9.0
269717,1978-09-22,44,M,10.0
274825,1978-09-24,44,M,3.0
270000,1978-09-29,44,F,6.0
270272,1978-10-01,44,F,10.0
270877,1978-10-02,44,M,2.0
271716,1978-10-04,44,M,9.0
271850,1978-10-05,44,F,1.0
269541,1978-10-05,44,F,8.0
266831,1978-10-08,44,M,6.0
273912,1978-10-08,44,M,8.0
274150,1978-10-14,44,M,8.0
272249,1978-10-16,44,M,3.0
272190,1978-10-23,44,F,4.0
268780,1978-10-27,44,M,8.0
274591,1978-10-28,44,M,10.0
271989,1978-11-02,44,M,3.0
271428,1978-11-02,44,F,1.0
269066,1978-11-05,44,M,6.0
275076,1978-11-06,44,M,5.0
271923,1978-11-07,44,M,3.0
272048,1978-11-08,44,F,1.0
269236,1978-11-09,44,M,1.0
272610,1978-11-09,44,F,8.0
270176,1978-11-13,44,F,9.0
274604,1978-11-13,44,M,8.0
273673,1978-11-14,44,M,10.0
272081,1978-11-15,44,F,6.0
275225,1978-11-15,44,M,1.0
271532,1978-11-15,44,F,5.0
272118,1978-11-17,44,F,10.0
274503,1978-11-22,44,M,5.0
268220,1978-11-22,44,M,10.0
270400,1978-11-24,44,F,3.0
270365,1978-11-24,44,F,3.0
268756,1978-11-25,44,M,6.0
267222,1978-11-27,44,M,8.0
273070,1978-11-27,44,F,9.0
268546,1978-11-28,44,F,7.0
275017,1978-11-29,44,M,8.0
273676,1978-12-02,44,M,1.0
272653,1978-12-05,43,F,9.0
269441,1978-12-06,43,M,2.0
274986,1978-12-09,43,M,6.0
274117,1978-12-10,43,F,5.0
268666,1978-12-11,43,M,3.0
268386,1978-12-13,43,F,6.0
266861,1978-12-14,43,M,7.0
272606,1978-12-14,43,F,9.0
273273,1978-12-17,43,M,3.0
270758,1978-12-17,43,M,3.0
268688,1978-12-18,43,M,6.0
268148,1978-12-21,43,M,5.0
271392,1978-12-23,43,M,4.0
274580,1978-12-26,43,M,5.0
267237,1979-01-01,43,M,8.0
267287,1979-01-03,43,F,10.0
269613,1979-01-03,43,M,8.0
269209,1979-01-04,43,F,1.0
269330,1979-01-04,43,M,7.0
270612,1979-01-06,43,F,1.0
268572,1979-01-10,43,F,5.0
272738,1979-01-10,43,M,4.0
275181,1979-01-10,43,F,4.0
270824,1979-01-11,43,M,9.0
273847,1979-01-11,43,M,7.0
274425,1979-01-13,43,M,8.0
267177,1979-01-17,43,F,3.0
274024,1979-01-21,43,F,5.0
269332,1979-01-23,43,M,5.0
275039,1979-01-26,43,F,10.0
274091,1979-01-27,43,F,2.0
270577,1979-01-29,43,F,2.0
268287,1979-02-01,43,M,2.0
275244,1979-02-01,43,M,8.0
272551,1979-02-01,43,F,7.0
272026,1979-02-06,43,F,7.0
274645,1979-02-07,43,M,9.0
272312,1979-02-10,43,M,3.0
272524,1979-02-10,43,F,9.0
272517,1979-02-11,43,M,8.0
274263,1979-02-11,43,M,9.0
267294,1979-02-12,43,F,8.0
267239,1979-02-12,43,M,6.0
269068,1979-02-15,43,F,6.0
268032,1979-02-17,43,F,1.0
274227,1979-02-18,43,M,6.0
271118,1979-02-18,43,M,3.0
274361,1979-02-18,43,F,2.0
270472,1979-02-19,43,F,7.0
275038,1979-02-19,43,M,2.0
272945,1979-02-20,43,M,3.0
273930,1979-02-20,43,F,10.0
270500,1979-02-22,43,F,8.0
270925,1979-02-23,43,M,6.0
271321,1979-02-23,43,F,7.0
271028,1979-02-25,43,F,6.0
269216,1979-02-26,43,M,7.0
271726,1979-02-26,43,F,2.0
271698,1979-02-27,43,M,8.0
272557,1979-02-28,43,M,8.0
267623,1979-03-01,43,F,6.0
266915,1979-03-04,43,F,5.0
267246,1979-03-04,43,F,2.0
272861,1979-03-04,43,M,5.0
266978,1979-03-04,43,M,9.0
274983,1979-03-05,43,F,1.0
274461,1979-03-06,43,M,8.0
273856,1979-03-06,43,M,2.0
273286,1979-03-07,43,F,6.0
269604,1979-03-07,43,M,3.0
270148,1979-03-08,43,M,1.0
272815,1979-03-09,43,M,4.0
272832,1979-03-14,43,M,6.0
270480,1979-03-15,43,M,5.0
274649,1979-03-15,43,F,7.0
266940,1979-03-16,43,F,8.0
273985,1979-03-16,43,F,1.0
274163,1979-03-17,43,M,6.0
273447,1979-03-17,43,M,8.0
271545,1979-03-18,43,M,1.0
269021,1979-03-19,43,F,7.0
274838,1979-03-24,43,M,10.0
270333,1979-03-25,43,F,6.0
273201,1979-03-27,43,M,3.0
274699,1979-04-01,43,F,5.0
273550,1979-04-01,43,F,5.0
271103,1979-04-05,43,F,3.0
271534,1979-04-05,43,M,4.0
267783,1979-04-07,43,M,5.0
269333,1979-04-10,43,F,5.0
268456,1979-04-12,43,F,6.0
269075,1979-04-13,43,F,8.0
271903,1979-04-16,43,F,7.0
272534,1979-04-21,43,M,3.0
269984,1979-04-22,43,M,9.0
268593,1979-04-22,43,F,4.0
271310,1979-04-23,43,M,5.0
266846,1979-04-24,43,M,2.0
270009,1979-04-25,43,M,3.0
268343,1979-04-26,43,M,2.0
268104,1979-04-26,43,F,2.0
267785,1979-04-27,43,F,7.0
274162,1979-05-01,43,F,5.0
274757,1979-05-02,43,F,7.0
267261,1979-05-03,43,F,6.0
271699,1979-05-07,43,F,9.0
271494,1979-05-08,43,M,7.0
268285,1979-05-09,43,F,1.0
268131,1979-05-11,43,M,5.0
271783,1979-05-12,43,M,5.0
266920,1979-05-13,43,F,1.0
271763,1979-05-14,43,M,7.0
267088,1979-05-14,43,F,9.0
271094,1979-05-16,43,F,1.0
271815,1979-05-17,43,F,9.0
271744,1979-05-18,43,F,10.0
274408,1979-05-19,43,F,3.0
267606,1979-05-20,43,F,3.0
271004,1979-05-23,43,M,7.0
270544,1979-05-24,43,M,6.0
271112,1979-05-26,43,M,7.0
269191,1979-05-27,43,F,8.0
269254,1979-05-27,43,F,7.0
274511,1979-06-03,43,F,8.0
273390,1979-06-05,43,M,2.0
270151,1979-06-05,43,M,10.0
272951,1979-06-07,43,M,5.0
270023,1979-06-08,43,F,2.0
267940,1979-06-09,43,M,9.0
269117,1979-06-10,43,M,9.0
271152,1979-06-12,43,M,8.0
275139,1979-06-12,43,F,8.0
268157,1979-06-14,43,F,5.0
272621,1979-06-15,43,F,9.0
274375,1979-06-17,43,M,4.0
274518,1979-06-18,43,F,10.0
273504,1979-06-20,43,F,3.0
267880,1979-06-20,43,F,5.0
269934,1979-06-22,43,M,3.0
267942,1979-06-23,43,F,6.0
270280,1979-06-23,43,F,7.0
269758,1979-06-24,43,M,3.0
269006,1979-06-24,43,M,2.0
268161,1979-06-25,43,M,4.0
268799,1979-06-27,43,M,9.0
272400,1979-06-27,43,M,4.0
272127,1979-06-29,43,M,3.0
267772,1979-06-29,43,F,8.0
273728,1979-07-01,43,M,3.0
273139,1979-07-04,43,F,5.0
271030,1979-07-05,43,M,1.0
274221,1979-07-06,43,F,4.0
269646,1979-07-09,43,M,6.0
272744,1979-07-09,43,F,7.0
267948,1979-07-10,43,F,5.0
275197,1979-07-10,43,F,8.0
271846,1979-07-11,43,M,3.0
270289,1979-07-11,43,M,10.0
274810,1979-07-11,43,M,8.0
271527,1979-07-12,43,M,9.0
267756,1979-07-12,43,F,1.0
272060,1979-07-12,43,F,8.0
266804,1979-07-14,43,M,10.0
