transaction_number,transaction_type,id_customer,transaction_date,id_subcategory,id_category,quantity,rate,tax,total_amount,id_store_type,id_store,id_product_category
7220823138,P,274365,2012-11-24,4,4,2,214,44.94,472.94,2,1,4-4
52043741991,P,274166,2012-11-24,11,5,2,523,109.83,1155.83,2,3,5-11
24429092532,P,272322,2012-11-24,9,3,5,766,402.15,4232.15,4,4,3-9
30033370048,P,269095,2012-11-24,5,3,5,496,260.4,2740.4,1,2,3-5
61779349521,P,269891,2012-11-24,12,5,1,91,9.555,100.555,1,2,5-12
74602434930,R,269337,2012-11-24,12,5,-4,-686,288.12,-3032.12,4,2,5-12
89857079481,P,269471,2012-11-24,2,6,1,918,96.39,1014.39,1,1,6-2
90242176544,P,272655,2012-11-24,10,5,2,646,135.66,1427.66,4,5,5-10
82547064232,P,272456,2012-11-24,6,5,4,76,31.92,335.92,3,5,5-6
68939768998,P,273503,2012-11-24,4,1,4,319,133.98,1409.98,1,4,1-4
65879495825,P,268908,2012-11-24,4,4,5,840,441.0,4641.0,3,3,4-4
91150943755,P,266960,2012-11-24,12,6,3,561,176.715,1859.715,1,1,6-12
19997161687,P,270060,2012-11-23,10,3,3,528,166.32,1750.32,1,3,3-10
25327710099,P,267862,2012-11-23,8,3,5,1435,753.375,7928.375,1,5,3-8
41592329778,P,268269,2012-11-23,10,6,1,1463,153.615,1616.615,2,1,6-10
9545752689,R,268334,2012-11-23,6,5,-4,-959,402.78,-4238.78,2,4,5-6
51831253559,P,274554,2012-11-23,3,1,5,1254,658.35,6928.35,1,5,1-3
29004770737,P,267286,2012-11-23,2,6,4,71,29.82,313.82,1,5,6-2
30788563406,P,274594,2012-11-23,10,6,4,521,218.82,2302.82,3,5,6-10
24710393288,P,272382,2012-11-23,2,6,4,1299,545.58,5741.58,2,1,6-2
22926221188,P,268832,2012-11-23,4,1,4,1104,463.68,4879.68,4,3,1-4
8263893284,P,274769,2012-11-23,3,5,4,767,322.14,3390.14,3,3,5-3
59114898575,P,271147,2012-11-23,12,6,3,412,129.78,1365.78,4,5,6-12
17186037396,P,270623,2012-11-23,11,6,5,272,142.8,1502.8,3,1,6-11
87896859908,R,275123,2012-11-23,1,4,-1,-1380,144.9,-1524.9,3,2,4-1
80568523948,R,272415,2012-11-23,10,3,-4,-1095,459.9,-4839.9,3,4,3-10
91865608813,P,270880,2012-11-23,5,3,2,266,55.86,587.86,3,3,3-5
68751067430,P,271014,2012-11-23,10,6,5,1275,669.375,7044.375,4,4,6-10
87374083720,P,274083,2012-11-23,12,6,5,319,167.475,1762.475,1,4,6-12
90229187167,R,269929,2012-11-23,11,6,-5,-589,309.225,-3254.225,3,4,6-11
74262883294,P,272337,2012-11-23,11,6,1,1323,138.915,1461.915,4,5,6-11
91472411263,P,271832,2012-11-23,11,6,1,1289,135.345,1424.345,3,4,6-11
74899069065,P,275208,2012-11-23,4,4,2,531,111.51,1173.51,1,5,4-4
88156315704,P,267464,2012-11-23,4,2,2,721,151.41,1593.41,1,4,2-4
96163819409,P,268255,2012-11-23,12,6,2,664,139.44,1467.44,4,5,6-12
86143475638,P,272038,2012-11-23,9,3,3,720,226.8,2386.8,1,3,3-9
22520569987,P,274398,2012-11-22,7,5,1,1233,129.465,1362.465,1,4,5-7
37076249567,P,272245,2012-11-22,11,5,4,1306,548.52,5772.52,3,2,5-11
10578313026,P,274978,2012-11-22,3,2,3,1163,366.345,3855.345,2,4,2-3
20699156693,P,273004,2012-11-22,11,6,4,1166,489.72,5153.72,1,2,6-11
16781768771,P,270496,2012-11-22,1,2,2,900,189.0,1989.0,3,4,2-1
10709960133,P,274066,2012-11-22,3,5,5,1496,785.4,8265.4,3,4,5-3
31861003025,P,271959,2012-11-22,6,5,2,1156,242.76,2554.76,1,5,5-6
45202752313,P,269750,2012-11-22,11,6,2,123,25.83,271.83,2,1,6-11
44831670999,P,270060,2012-11-22,10,6,2,760,159.6,1679.6,4,2,6-10
22956363366,P,267424,2012-11-22,3,5,4,180,75.6,795.6,2,5,5-3
3118415242,P,268223,2012-11-22,10,3,2,1418,297.78,3133.78,2,3,3-10
43882548008,P,266817,2012-11-22,2,6,5,196,102.9,1082.9,3,3,6-2
55032993738,R,268992,2012-11-22,5,3,-5,-739,387.975,-4082.975,2,4,3-5
67658034867,P,274129,2012-11-22,5,3,5,461,242.025,2547.025,1,5,3-5
99800435671,P,275152,2012-11-22,4,4,5,842,442.05,4652.05,3,4,4-4
65308618000,P,274838,2012-11-22,12,6,5,632,331.8,3491.8,1,1,6-12
93292075056,P,269721,2012-11-22,8,3,3,618,194.67,2048.67,4,2,3-8
95082302623,P,270146,2012-11-22,10,3,4,1119,469.98,4945.98,1,1,3-10
68380808783,P,272680,2012-11-22,1,1,3,472,148.68,1564.68,4,4,1-1
69595872056,P,272447,2012-11-22,3,5,1,801,84.105,885.105,3,4,5-3
76321721995,P,266815,2012-11-22,4,3,4,803,337.26,3549.26,1,2,3-4
68207132902,P,269427,2012-11-22,7,5,1,665,69.825,734.825,3,4,5-7
81231372378,P,270897,2012-11-22,4,1,4,151,63.42,667.42,3,3,1-4
64360900637,P,272648,2012-11-22,8,3,5,814,427.35,4497.35,1,4,3-8
73947129790,R,272906,2012-11-22,5,3,-5,-421,221.025,-2326.025,2,2,3-5
96048042976,P,270770,2012-11-22,1,1,5,1027,539.175,5674.175,3,2,1-1
53490734392,P,268952,2012-11-21,12,6,5,180,94.5,994.5,1,5,6-12
29453280564,P,270386,2012-11-21,8,3,2,1030,216.3,2276.3,4,1,3-8
38547607150,P,268127,2012-11-21,10,6,3,174,54.81,576.81,4,3,6-10
55021341607,P,267512,2012-11-21,1,4,1,453,47.565,500.565,3,2,4-1
33588503396,P,267053,2012-11-21,4,4,1,1493,156.765,1649.765,3,5,4-4
15538683791,P,267488,2012-11-21,1,2,5,1235,648.375,6823.375,1,2,2-1
58268320998,P,273912,2012-11-21,1,2,1,1495,156.975,1651.975,1,5,2-1
54800462375,P,271041,2012-11-21,12,6,5,634,332.85,3502.85,3,1,6-12
52046018767,P,274117,2012-11-21,3,2,5,303,159.075,1674.075,4,2,2-3
41303236074,P,269350,2012-11-21,9,3,4,655,275.1,2895.1,1,1,3-9
61756853924,P,272401,2012-11-21,3,2,4,888,372.96,3924.96,4,2,2-3
67181222533,P,272426,2012-11-21,1,2,2,559,117.39,1235.39,3,5,2-1
70150479124,P,272662,2012-11-21,3,5,4,355,149.1,1569.1,2,5,5-3
95076943895,P,267637,2012-11-21,12,5,5,925,485.625,5110.625,3,4,5-12
92974602385,P,274313,2012-11-21,3,1,2,394,82.74,870.74,3,5,1-3
72406075320,P,271312,2012-11-21,3,2,4,159,66.78,702.78,2,1,2-3
73481033187,P,267830,2012-11-21,4,3,5,1065,559.125,5884.125,4,5,3-4
83330815681,P,270096,2012-11-21,7,5,4,185,77.7,817.7,3,3,5-7
16888501560,P,273901,2012-11-20,5,3,4,576,241.92,2545.92,3,1,3-5
31167355873,P,270584,2012-11-20,10,5,5,1232,646.8,6806.8,2,5,5-10
48192069680,P,267244,2012-11-20,4,3,3,578,182.07,1916.07,4,1,3-4
55845332490,P,269010,2012-11-20,2,6,4,209,87.78,923.78,1,3,6-2
32259999730,P,267547,2012-11-20,5,3,4,620,260.4,2740.4,1,4,3-5
21201868038,P,267669,2012-11-20,11,6,1,1031,108.255,1139.255,3,5,6-11
29646943642,P,272846,2012-11-20,1,1,1,512,53.76,565.76,1,3,1-1
60790034990,P,269095,2012-11-20,7,5,4,791,332.22,3496.22,1,1,5-7
28737771127,P,269388,2012-11-20,11,5,5,1015,532.875,5607.875,4,4,5-11
2300510157,P,270695,2012-11-20,5,3,3,906,285.39,3003.39,2,2,3-5
6405096672,R,271009,2012-11-20,11,6,-5,-123,64.575,-679.575,1,1,6-11
7350897086,R,270310,2012-11-20,4,4,-3,-317,99.855,-1050.855,1,5,4-4
43580240786,P,269400,2012-11-20,10,5,3,285,89.775,944.775,1,3,5-10
19927069400,P,274462,2012-11-20,9,3,3,626,197.19,2075.19,1,1,3-9
58523523276,P,269697,2012-11-20,3,1,2,1432,300.72,3164.72,4,2,1-3
27558525331,P,273367,2012-11-20,4,4,4,749,314.58,3310.58,4,1,4-4
7692003383,P,273745,2012-11-20,4,1,4,670,281.4,2961.4,1,4,1-4
67748756716,P,273367,2012-11-20,10,3,4,1151,483.42,5087.42,3,2,3-10
63342201990,P,272773,2012-11-20,2,6,5,418,219.45,2309.45,3,5,6-2
90229187167,P,269929,2012-11-20,11,6,5,589,309.225,3254.225,3,4,6-11
73030999002,P,270775,2012-11-20,6,5,4,1222,513.24,5401.24,1,4,5-6
97003831209,P,269081,2012-11-20,10,5,3,1452,457.38,4813.38,4,1,5-10
94786367523,P,269320,2012-11-20,12,5,3,1459,459.585,4836.585,3,2,5-12
90902022499,P,270576,2012-11-20,4,1,2,1177,247.17,2601.17,1,4,1-4
63788690793,R,271893,2012-11-20,11,5,-3,-347,109.305,-1150.305,1,2,5-11
74406777414,P,268246,2012-11-20,10,3,2,695,145.95,1535.95,2,3,3-10
15119204082,P,269766,2012-11-19,12,5,4,592,248.64,2616.64,4,1,5-12
21405692017,P,274593,2012-11-19,8,3,4,603,253.26,2665.26,2,2,3-8
13435533884,P,274737,2012-11-19,1,2,1,921,96.705,1017.705,3,5,2-1
47159740897,P,268011,2012-11-19,12,5,5,1424,747.6,7867.6,1,4,5-12
44430957630,P,272194,2012-11-19,10,6,5,320,168.0,1768.0,1,1,6-10
24921504416,P,267470,2012-11-19,1,2,1,1127,118.335,1245.335,3,2,2-1
20679220923,P,271274,2012-11-19,1,4,2,541,113.61,1195.61,3,1,4-1
25109576509,P,269390,2012-11-19,10,3,5,1059,555.975,5850.975,1,2,3-10
24292492236,P,267529,2012-11-19,11,5,5,976,512.4,5392.4,1,1,5-11
37191571894,P,270078,2012-11-19,1,1,1,639,67.095,706.095,3,3,1-1
25762805863,P,273524,2012-11-19,10,5,1,1401,147.105,1548.105,4,1,5-10
44330791965,P,269694,2012-11-19,3,2,4,500,210.0,2210.0,1,3,2-3
39635571936,P,272771,2012-11-19,10,6,4,776,325.92,3429.92,3,5,6-10
35525966352,P,269420,2012-11-19,12,6,3,1353,426.195,4485.195,2,2,6-12
32511506570,R,267714,2012-11-19,4,4,-5,-610,320.25,-3370.25,2,5,4-4
7199499669,P,271444,2012-11-19,3,1,2,618,129.78,1365.78,1,2,1-3
20979791732,R,271388,2012-11-19,7,5,-3,-643,202.545,-2131.545,1,3,5-7
77502034763,P,267976,2012-11-19,1,2,4,1289,541.38,5697.38,2,1,2-1
90441513185,P,267979,2012-11-19,7,5,5,536,281.4,2961.4,4,3,5-7
99959918143,P,269373,2012-11-19,6,5,3,279,87.885,924.885,3,4,5-6
84756046858,P,269705,2012-11-19,4,1,2,1432,300.72,3164.72,1,4,1-4
97009074448,P,274232,2012-11-19,7,5,2,487,102.27,1076.27,3,2,5-7
78659146841,P,267188,2012-11-19,6,5,5,330,173.25,1823.25,4,5,5-6
74602434930,P,269337,2012-11-19,12,5,4,686,288.12,3032.12,4,3,5-12
63370265272,P,271493,2012-11-19,10,3,4,1292,542.64,5710.64,2,5,3-10
89095982063,P,271606,2012-11-19,8,3,1,346,36.33,382.33,4,1,3-8
63788690793,P,271893,2012-11-19,11,5,3,347,109.305,1150.305,1,5,5-11
65749175354,P,274029,2012-11-19,4,2,3,319,100.485,1057.485,3,3,2-4
9062602615,P,270425,2012-11-18,10,6,5,526,276.15,2906.15,4,5,6-10
37663186463,P,271587,2012-11-18,4,4,1,881,92.505,973.505,2,3,4-4
36583097618,P,272690,2012-11-18,4,2,4,566,237.72,2501.72,1,1,2-4
51649613761,P,270087,2012-11-18,7,5,1,428,44.94,472.94,2,3,5-7
59407054290,P,270394,2012-11-18,1,1,3,170,53.55,563.55,4,1,1-1
57903172225,P,273083,2012-11-18,11,6,1,1392,146.16,1538.16,1,4,6-11
47785966630,P,274707,2012-11-18,3,1,5,1086,570.15,6000.15,3,3,1-3
26420976239,P,272045,2012-11-18,6,5,1,120,12.6,132.6,4,1,5-6
53345595900,P,269808,2012-11-18,3,1,1,307,32.235,339.235,1,2,1-3
6648032300,P,272970,2012-11-18,1,4,3,767,241.605,2542.605,1,2,4-1
59646462973,P,272545,2012-11-18,6,5,2,974,204.54,2152.54,2,3,5-6
38793985207,P,271601,2012-11-18,6,5,3,92,28.98,304.98,4,1,5-6
22878863175,P,270741,2012-11-18,2,6,4,608,255.36,2687.36,4,5,6-2
83405321482,P,272874,2012-11-18,2,6,4,1052,441.84,4649.84,2,3,6-2
89992431747,P,273181,2012-11-18,3,1,1,573,60.165,633.165,4,4,1-3
93094847793,P,271345,2012-11-18,4,2,5,972,510.3,5370.3,2,4,2-4
92169228421,P,267414,2012-11-18,4,3,3,1396,439.74,4627.74,4,3,3-4
75212731837,P,267014,2012-11-18,6,5,3,1497,471.555,4962.555,2,1,5-6
9928790467,P,271966,2012-11-17,10,6,3,83,26.145,275.145,4,1,6-10
22430564167,P,273113,2012-11-17,4,1,1,766,80.43,846.43,2,5,1-4
58562902592,P,270703,2012-11-17,4,3,3,879,276.885,2913.885,1,1,3-4
32511506570,P,267714,2012-11-17,4,4,5,610,320.25,3370.25,2,5,4-4
60642110666,P,267595,2012-11-17,8,3,2,1265,265.65,2795.65,1,3,3-8
735818761,P,269074,2012-11-17,1,4,3,1352,425.88,4481.88,3,2,4-1
37524677011,P,270280,2012-11-17,1,2,2,263,55.23,581.23,3,4,2-1
9545752689,P,268334,2012-11-17,6,5,4,959,402.78,4238.78,2,4,5-6
22289688360,P,272847,2012-11-17,4,1,4,368,154.56,1626.56,4,4,1-4
51306958226,P,273875,2012-11-17,4,2,2,398,83.58,879.58,1,1,2-4
15006197400,P,268899,2012-11-17,1,1,4,618,259.56,2731.56,4,4,1-1
5561367392,P,274481,2012-11-17,4,3,2,938,196.98,2072.98,2,2,3-4
44319380550,P,272438,2012-11-17,8,3,2,798,167.58,1763.58,3,1,3-8
14410870841,P,268144,2012-11-17,2,6,5,1415,742.875,7817.875,2,4,6-2
60549703179,P,270111,2012-11-17,5,3,5,1256,659.4,6939.4,4,2,3-5
53995334651,P,274655,2012-11-17,8,3,4,98,41.16,433.16,1,2,3-8
31150169712,P,266950,2012-11-17,4,4,1,1431,150.255,1581.255,1,1,4-4
66822689790,P,272911,2012-11-17,4,1,3,260,81.9,861.9,1,2,1-4
73947129790,P,272906,2012-11-17,5,3,5,421,221.025,2326.025,2,3,3-5
79461431337,P,270821,2012-11-17,12,5,5,1497,785.925,8270.925,3,5,5-12
80568523948,P,272415,2012-11-17,10,3,4,1095,459.9,4839.9,3,5,3-10
77508007471,P,275192,2012-11-17,5,3,5,412,216.3,2276.3,4,1,3-5
95268043690,P,271911,2012-11-17,11,6,3,1321,416.115,4379.115,3,5,6-11
82424248401,P,272911,2012-11-17,4,3,1,1375,144.375,1519.375,1,5,3-4
75219553611,P,269260,2012-11-17,5,3,1,964,101.22,1065.22,2,5,3-5
92886387619,P,271501,2012-11-17,4,3,5,1349,708.225,7453.225,1,3,3-4
63154727188,P,271102,2012-11-17,12,5,5,648,340.2,3580.2,2,5,5-12
35344424798,P,267231,2012-11-16,10,5,1,1428,149.94,1577.94,1,5,5-10
26954361724,P,271701,2012-11-16,12,5,4,413,173.46,1825.46,2,5,5-12
37815414546,P,271029,2012-11-16,10,5,1,434,45.57,479.57,4,5,5-10
27155145302,P,268898,2012-11-16,3,1,5,1294,679.35,7149.35,4,4,1-3
19769088360,P,267338,2012-11-16,5,3,3,207,65.205,686.205,4,4,3-5
47498567680,P,270292,2012-11-16,3,5,1,260,27.3,287.3,1,5,5-3
8611362003,P,271498,2012-11-16,1,1,1,169,17.745,186.745,2,5,1-1
18803522694,P,273847,2012-11-16,1,2,3,883,278.145,2927.145,1,2,2-1
33293651063,P,269905,2012-11-16,10,6,2,1406,295.26,3107.26,3,1,6-10
51958445760,R,275122,2012-11-16,3,5,-5,-736,386.4,-4066.4,1,1,5-3
10625209528,P,268806,2012-11-16,10,3,4,173,72.66,764.66,4,4,3-10
31714758590,P,269736,2012-11-16,2,6,3,911,286.965,3019.965,2,3,6-2
15951192307,P,268589,2012-11-16,10,5,2,1457,305.97,3219.97,1,1,5-10
37513866609,R,268657,2012-11-16,6,5,-4,-76,31.92,-335.92,1,1,5-6
37292624628,P,274305,2012-11-16,5,3,2,1305,274.05,2884.05,1,1,3-5
10205830974,P,269377,2012-11-16,1,2,1,365,38.325,403.325,1,5,2-1
91572898361,P,270105,2012-11-16,5,3,5,262,137.55,1447.55,2,3,3-5
85766981444,P,272144,2012-11-16,5,3,4,1137,477.54,5025.54,3,2,3-5
88255047490,R,273758,2012-11-16,4,3,-4,-857,359.94,-3787.94,1,3,3-4
79627451737,P,268302,2012-11-16,4,4,5,159,83.475,878.475,1,1,4-4
93670831737,P,271668,2012-11-16,3,1,2,548,115.08,1211.08,3,2,1-3
68245517488,P,271791,2012-11-16,4,4,4,1409,591.78,6227.78,1,3,4-4
95593657318,P,273403,2012-11-16,3,2,2,1175,246.75,2596.75,2,5,2-3
50345458269,P,271338,2012-11-15,2,6,4,905,380.1,4000.1,2,2,6-2
24414693808,R,270123,2012-11-15,4,3,-4,-1077,452.34,-4760.34,4,3,3-4
26326023111,R,273213,2012-11-15,10,3,-5,-982,515.55,-5425.55,3,2,3-10
17824732276,P,271688,2012-11-15,4,3,1,387,40.635,427.635,1,3,3-4
11234199364,P,267110,2012-11-15,12,6,1,1466,153.93,1619.93,4,3,6-12
28165177432,P,267671,2012-11-15,7,5,1,182,19.11,201.11,4,4,5-7
3400603514,P,275200,2012-11-15,10,6,2,362,76.02,800.02,4,4,6-10
35974878777,P,271258,2012-11-15,4,1,5,698,366.45,3856.45,4,4,1-4
21523832015,P,268676,2012-11-15,6,5,2,261,54.81,576.81,1,3,5-6
28077419754,P,270397,2012-11-15,3,2,5,892,468.3,4928.3,2,1,2-3
19175300380,P,268168,2012-11-15,7,5,3,1294,407.61,4289.61,2,1,5-7
91658869217,P,274449,2012-11-15,10,6,4,1243,522.06,5494.06,2,1,6-10
84279826650,P,268535,2012-11-15,10,5,1,413,43.365,456.365,4,1,5-10
96889854564,P,269862,2012-11-15,3,5,4,1408,591.36,6223.36,4,3,5-3
12471683422,P,270586,2012-11-14,2,6,5,797,418.425,4403.425,4,1,6-2
17744848506,P,272943,2012-11-14,4,3,3,525,165.375,1740.375,2,5,3-4
22838282579,P,272324,2012-11-14,1,4,1,822,86.31,908.31,1,3,4-1
20018387530,P,268063,2012-11-14,3,2,4,881,370.02,3894.02,4,3,2-3
6405096672,P,271009,2012-11-14,11,6,5,123,64.575,679.575,1,2,6-11
55808347112,R,273383,2012-11-14,4,1,-3,-1127,355.005,-3736.005,3,5,1-4
46178632396,P,269479,2012-11-14,7,5,5,213,111.825,1176.825,1,4,5-7
3237997879,P,273757,2012-11-14,4,3,2,340,71.4,751.4,2,4,3-4
56464326773,R,267360,2012-11-14,3,5,-5,-959,503.475,-5298.475,1,3,5-3
24414693808,P,270123,2012-11-14,4,3,4,1077,452.34,4760.34,4,5,3-4
32590242285,P,267666,2012-11-14,7,5,3,337,106.155,1117.155,1,3,5-7
62079276018,P,271811,2012-11-14,3,1,5,469,246.225,2591.225,1,3,1-3
37469223848,R,270786,2012-11-14,4,4,-3,-367,115.605,-1216.605,3,4,4-4
42195990759,P,266959,2012-11-14,3,1,1,1268,133.14,1401.14,1,1,1-3
9449201632,P,270242,2012-11-14,6,5,2,1257,263.97,2777.97,1,2,5-6
9946171683,P,267103,2012-11-14,5,3,3,823,259.245,2728.245,1,2,3-5
9090246666,P,268690,2012-11-14,9,3,4,908,381.36,4013.36,2,4,3-9
99939077771,P,270750,2012-11-14,4,2,1,153,16.065,169.065,1,5,2-4
85366092947,R,268305,2012-11-14,3,2,-2,-1150,241.5,-2541.5,3,5,2-3
78039456725,P,272023,2012-11-14,3,2,1,984,103.32,1087.32,4,5,2-3
76594156867,P,273660,2012-11-14,12,6,2,1266,265.86,2797.86,3,1,6-12
93623242194,P,271036,2012-11-14,10,6,3,83,26.145,275.145,3,3,6-10
81491551398,P,272720,2012-11-14,10,5,1,1003,105.315,1108.315,1,3,5-10
76526219325,P,268936,2012-11-14,4,4,1,598,62.79,660.79,3,2,4-4
66420638639,P,270152,2012-11-14,1,4,4,972,408.24,4296.24,3,1,4-1
87976612174,P,275008,2012-11-14,10,6,3,1002,315.63,3321.63,3,5,6-10
17251526892,P,271430,2012-11-13,4,1,3,598,188.37,1982.37,3,1,1-4
37692043112,R,275157,2012-11-13,11,5,-1,-1062,111.51,-1173.51,2,3,5-11
47922119090,P,273088,2012-11-13,4,1,4,1368,574.56,6046.56,1,2,1-4
51419354177,P,268579,2012-11-13,10,6,5,807,423.675,4458.675,4,4,6-10
14835417047,P,268799,2012-11-13,6,5,2,1353,284.13,2990.13,1,5,5-6
46200012955,P,272221,2012-11-13,3,1,1,670,70.35,740.35,4,1,1-3
26388141892,P,269307,2012-11-13,11,6,2,663,139.23,1465.23,1,4,6-11
35730311655,R,269433,2012-11-13,10,5,-4,-465,195.3,-2055.3,1,4,5-10
35254606025,P,273641,2012-11-13,2,6,3,220,69.3,729.3,1,3,6-2
21440509488,P,267304,2012-11-13,4,1,1,213,22.365,235.365,4,1,1-4
51958445760,P,275122,2012-11-13,3,5,5,736,386.4,4066.4,1,5,5-3
6482997031,P,267801,2012-11-13,4,4,4,101,42.42,446.42,4,2,4-4
34885826494,P,267639,2012-11-13,12,6,2,1385,290.85,3060.85,1,3,6-12
37239244178,P,270008,2012-11-13,6,5,5,741,389.025,4094.025,4,2,5-6
43706956845,P,272474,2012-11-13,1,4,5,959,503.475,5298.475,2,2,4-1
80593636048,P,274652,2012-11-13,1,2,4,1434,602.28,6338.28,1,2,2-1
63627484676,P,269854,2012-11-13,4,3,2,451,94.71,996.71,2,3,3-4
88053790752,P,273592,2012-11-13,1,1,5,824,432.6,4552.6,2,5,1-1
92816271000,P,270064,2012-11-13,11,5,3,497,156.555,1647.555,1,1,5-11
99552000780,P,273550,2012-11-13,10,6,1,1381,145.005,1526.005,1,2,6-10
99617854978,P,269331,2012-11-13,7,5,1,614,64.47,678.47,3,5,5-7
87896859908,P,275123,2012-11-13,1,4,1,1380,144.9,1524.9,3,5,4-1
88456136036,P,274389,2012-11-13,3,2,1,1376,144.48,1520.48,2,5,2-3
23550988120,P,267024,2012-11-12,12,5,2,1331,279.51,2941.51,1,5,5-12
40746409420,R,271583,2012-11-12,4,1,-3,-1018,320.67,-3374.67,4,1,1-4
58298561793,P,270628,2012-11-12,4,4,4,1400,588.0,6188.0,1,2,4-4
33526426293,P,272459,2012-11-12,12,6,2,1444,303.24,3191.24,3,4,6-12
35794986565,P,267929,2012-11-12,4,2,4,275,115.5,1215.5,3,2,2-4
4829274051,P,268671,2012-11-12,1,2,3,694,218.61,2300.61,3,1,2-1
58330939561,P,274503,2012-11-12,3,5,4,95,39.9,419.9,3,5,5-3
20979791732,P,271388,2012-11-12,7,5,3,643,202.545,2131.545,1,2,5-7
8392700923,P,272921,2012-11-12,6,5,5,1157,607.425,6392.425,1,1,5-6
15831664202,P,271534,2012-11-12,4,2,3,443,139.545,1468.545,2,1,2-4
55032993738,P,268992,2012-11-12,5,3,5,739,387.975,4082.975,2,2,3-5
36482331087,P,272939,2012-11-12,9,3,2,497,104.37,1098.37,1,3,3-9
99655037365,P,271532,2012-11-12,1,1,4,1266,531.72,5595.72,1,3,1-1
95745244106,R,272902,2012-11-12,10,3,-5,-1185,622.125,-6547.125,4,3,3-10
96789298499,P,267318,2012-11-12,12,6,5,910,477.75,5027.75,1,1,6-12
85366092947,P,268305,2012-11-12,3,2,2,1150,241.5,2541.5,3,5,2-3
69099513501,P,271523,2012-11-12,7,5,2,1452,304.92,3208.92,2,4,5-7
91182939428,P,273302,2012-11-12,10,6,5,735,385.875,4060.875,3,1,6-10
98057266303,P,272999,2012-11-12,7,5,1,1188,124.74,1312.74,2,3,5-7
69410384952,P,268608,2012-11-12,4,2,2,467,98.07,1032.07,1,1,2-4
476566626,P,267819,2012-11-11,3,1,5,198,103.95,1093.95,1,1,1-3
7350897086,P,270310,2012-11-11,4,4,3,317,99.855,1050.855,1,3,4-4
15688293502,P,273224,2012-11-11,1,2,5,1365,716.625,7541.625,2,5,2-1
12229728995,P,268484,2012-11-11,8,3,2,835,175.35,1845.35,1,1,3-8
956613233,P,270512,2012-11-11,11,6,3,1063,334.845,3523.845,1,1,6-11
21844107872,P,273849,2012-11-11,12,5,2,844,177.24,1865.24,2,1,5-12
55808347112,R,273383,2012-11-11,4,1,-3,-1127,355.005,-3736.005,3,5,1-4
41483973081,P,267252,2012-11-11,3,2,3,129,40.635,427.635,4,2,2-3
9802985987,P,271216,2012-11-11,10,3,1,406,42.63,448.63,3,3,3-10
25542655470,R,274708,2012-11-11,1,2,-1,-358,37.59,-395.59,4,2,2-1
56185033230,P,268779,2012-11-11,1,1,3,641,201.915,2124.915,2,4,1-1
2907927662,P,268593,2012-11-11,4,1,1,342,35.91,377.91,4,1,1-4
56066128002,P,269432,2012-11-11,7,5,5,229,120.225,1265.225,4,2,5-7
69352905161,P,273530,2012-11-11,3,2,4,446,187.32,1971.32,1,3,2-3
83133730666,P,270590,2012-11-11,10,5,3,328,103.32,1087.32,1,2,5-10
99589879842,P,270216,2012-11-11,11,6,3,1081,340.515,3583.515,4,2,6-11
97917071902,R,268368,2012-11-11,11,5,-4,-177,74.34,-782.34,1,3,5-11
69899004109,P,269156,2012-11-11,4,2,1,983,103.215,1086.215,1,1,2-4
67986421853,P,271942,2012-11-11,4,2,4,714,299.88,3155.88,3,2,2-4
93003507719,P,273330,2012-11-11,2,6,1,1294,135.87,1429.87,1,2,6-2
86434157036,P,271348,2012-11-11,10,6,5,75,39.375,414.375,4,2,6-10
97374588809,P,268502,2012-11-11,3,2,4,229,96.18,1012.18,2,5,2-3
87726841795,P,272043,2012-11-11,4,2,5,162,85.05,895.05,4,2,2-4
73422660722,P,269674,2012-11-11,11,5,4,323,135.66,1427.66,2,3,5-11
49280709763,P,274801,2012-11-10,11,6,5,1200,630.0,6630.0,4,4,6-11
57056605357,P,273988,2012-11-10,9,3,1,267,28.035,295.035,2,1,3-9
55734301840,P,270723,2012-11-10,1,2,5,303,159.075,1674.075,1,2,2-1
40018338406,P,273522,2012-11-10,8,3,2,1225,257.25,2707.25,3,2,3-8
41138198243,P,274812,2012-11-10,6,5,2,659,138.39,1456.39,2,2,5-6
43816482366,P,267480,2012-11-10,10,5,5,1042,547.05,5757.05,4,4,5-10
14072978438,P,267918,2012-11-10,1,2,1,1325,139.125,1464.125,2,1,2-1
4264132292,P,271313,2012-11-10,4,4,3,115,36.225,381.225,2,5,4-4
5074308032,P,268148,2012-11-10,10,6,1,300,31.5,331.5,1,2,6-10
18775498183,P,268281,2012-11-10,4,3,1,359,37.695,396.695,2,5,3-4
6499788263,P,273015,2012-11-10,10,5,2,449,94.29,992.29,3,3,5-10
90998732631,P,270002,2012-11-10,3,2,5,381,200.025,2105.025,2,1,2-3
81241664352,P,269596,2012-11-10,10,3,5,699,366.975,3861.975,1,1,3-10
75067291538,P,271772,2012-11-10,4,2,5,1469,771.225,8116.225,4,1,2-4
81737383280,P,266900,2012-11-10,4,1,5,1219,639.975,6734.975,1,1,1-4
99782268655,P,271185,2012-11-10,9,3,2,285,59.85,629.85,2,3,3-9
75438086174,P,274972,2012-11-10,10,6,1,156,16.38,172.38,1,1,6-10
85008542517,P,272295,2012-11-10,3,2,1,587,61.635,648.635,4,4,2-3
98655721375,P,271965,2012-11-10,4,2,5,128,67.2,707.2,3,2,2-4
64595090192,P,271733,2012-11-10,2,6,1,1165,122.325,1287.325,1,5,6-2
