customer_Id,DOB,Gender,city_code
267595,23-03-1977,F,7.0
269547,25-03-1977,F,4.0
268054,26-03-1977,M,8.0
272794,27-03-1977,F,6.0
274436,29-03-1977,M,5.0
271295,29-03-1977,M,9.0
271099,01-04-1977,F,9.0
268442,03-04-1977,M,4.0
273850,03-04-1977,M,5.0
268440,07-04-1977,M,1.0
267938,08-04-1977,F,2.0
268525,08-04-1977,F,1.0
268189,09-04-1977,M,7.0
270733,10-04-1977,F,10.0
272339,11-04-1977,F,1.0
267753,11-04-1977,F,5.0
271964,12-04-1977,F,2.0
272189,13-04-1977,M,9.0
274590,13-04-1977,F,2.0
271496,17-04-1977,M,5.0
268874,18-04-1977,M,5.0
274569,19-04-1977,F,1.0
270957,20-04-1977,M,3.0
269894,27-04-1977,F,10.0
274881,27-04-1977,M,1.0
268894,27-04-1977,M,4.0
267734,28-04-1977,F,4.0
273076,28-04-1977,F,5.0
266888,29-04-1977,M,3.0
269930,29-04-1977,M,10.0
271634,01-05-1977,F,3.0
267075,03-05-1977,M,10.0
269175,06-05-1977,F,2.0
272103,14-05-1977,F,4.0
267464,16-05-1977,F,3.0
275179,16-05-1977,M,7.0
274900,17-05-1977,M,9.0
271495,17-05-1977,M,7.0
268625,18-05-1977,F,1.0
273608,19-05-1977,M,4.0
273909,20-05-1977,M,2.0
267189,23-05-1977,M,1.0
274500,23-05-1977,F,9.0
272539,23-05-1977,F,7.0
273586,26-05-1977,M,1.0
274481,26-05-1977,M,4.0
272587,26-05-1977,F,2.0
269787,27-05-1977,M,4.0
269589,27-05-1977,M,1.0
274673,27-05-1977,F,10.0
271769,28-05-1977,F,1.0
274968,28-05-1977,M,10.0
273231,01-06-1977,M,7.0
271218,06-06-1977,F,4.0
273683,09-06-1977,F,10.0
269253,12-06-1977,M,2.0
267643,12-06-1977,M,3.0
271707,13-06-1977,M,3.0
271936,13-06-1977,F,7.0
273879,14-06-1977,F,6.0
273717,15-06-1977,F,2.0
267244,16-06-1977,M,2.0
273113,16-06-1977,M,3.0
268391,16-06-1977,F,6.0
273029,18-06-1977,F,2.0
268027,19-06-1977,M,4.0
271029,19-06-1977,M,3.0
271605,20-06-1977,F,10.0
271918,21-06-1977,M,2.0
269106,23-06-1977,M,3.0
273852,23-06-1977,F,7.0
271380,25-06-1977,F,7.0
268145,27-06-1977,F,6.0
273436,28-06-1977,M,5.0
270607,03-07-1977,F,6.0
270753,03-07-1977,M,5.0
274647,04-07-1977,F,5.0
271425,05-07-1977,F,8.0
267448,07-07-1977,M,1.0
267256,09-07-1977,F,8.0
266986,11-07-1977,F,6.0
268022,11-07-1977,M,2.0
269009,12-07-1977,M,2.0
270720,13-07-1977,M,9.0
267415,17-07-1977,M,6.0
274728,18-07-1977,F,3.0
267135,18-07-1977,F,4.0
269223,18-07-1977,F,6.0
273219,19-07-1977,F,3.0
274357,21-07-1977,F,10.0
267107,27-07-1977,M,1.0
272383,01-08-1977,F,3.0
269176,01-08-1977,F,2.0
275041,02-08-1977,F,10.0
268077,03-08-1977,M,5.0
272597,03-08-1977,F,1.0
273359,05-08-1977,M,7.0
275149,06-08-1977,F,8.0
269965,09-08-1977,M,3.0
271821,11-08-1977,F,8.0
272662,13-08-1977,M,7.0
268449,14-08-1977,M,2.0
270076,16-08-1977,M,2.0
275062,16-08-1977,F,6.0
268339,21-08-1977,M,2.0
269588,23-08-1977,F,8.0
268598,24-08-1977,M,3.0
273537,26-08-1977,F,4.0
273105,01-09-1977,F,1.0
267208,02-09-1977,M,8.0
271577,03-09-1977,M,5.0
268694,09-09-1977,F,2.0
274935,09-09-1977,F,3.0
274701,10-09-1977,M,6.0
267436,10-09-1977,M,7.0
269729,11-09-1977,M,2.0
270623,11-09-1977,M,3.0
272699,11-09-1977,M,4.0
268538,12-09-1977,F,4.0
270530,16-09-1977,M,9.0
269973,16-09-1977,F,8.0
273451,16-09-1977,M,3.0
271593,18-09-1977,M,1.0
268595,19-09-1977,M,4.0
271554,21-09-1977,F,7.0
267437,23-09-1977,M,8.0
270163,24-09-1977,F,3.0
270295,26-09-1977,F,9.0
272244,27-09-1977,M,10.0
269328,28-09-1977,M,7.0
271639,29-09-1977,F,1.0
269311,01-10-1977,F,2.0
270290,06-10-1977,F,10.0
270141,09-10-1977,F,3.0
268403,11-10-1977,F,10.0
269839,11-10-1977,M,2.0
269577,11-10-1977,F,3.0
271570,12-10-1977,F,1.0
272510,12-10-1977,F,10.0
273474,12-10-1977,F,1.0
272855,14-10-1977,F,2.0
275019,14-10-1977,F,5.0
275008,15-10-1977,F,10.0
267100,19-10-1977,F,6.0
271292,19-10-1977,M,6.0
271858,24-10-1977,M,2.0
270226,27-10-1977,M,5.0
267594,28-10-1977,F,8.0
272862,01-11-1977,M,9.0
266827,04-11-1977,F,7.0
273547,05-11-1977,M,1.0
268166,05-11-1977,M,5.0
270405,05-11-1977,M,10.0
273761,06-11-1977,F,4.0
274269,09-11-1977,M,8.0
272719,10-11-1977,M,4.0
273756,11-11-1977,M,2.0
269610,11-11-1977,M,2.0
269055,11-11-1977,M,4.0
273945,12-11-1977,M,10.0
271889,14-11-1977,F,5.0
268527,15-11-1977,M,5.0
269860,17-11-1977,F,8.0
268543,19-11-1977,M,10.0
272987,20-11-1977,M,2.0
269360,20-11-1977,F,6.0
274599,21-11-1977,M,2.0
270906,21-11-1977,F,3.0
270367,21-11-1977,F,5.0
274121,23-11-1977,F,1.0
268938,24-11-1977,F,4.0
273917,24-11-1977,M,8.0
268006,25-11-1977,F,8.0
272509,27-11-1977,M,3.0
272195,28-11-1977,F,8.0
274345,29-11-1977,F,3.0
270229,01-12-1977,M,9.0
275058,03-12-1977,M,7.0
271514,06-12-1977,M,7.0
269420,06-12-1977,F,8.0
271970,06-12-1977,M,3.0
273872,09-12-1977,F,3.0
274828,10-12-1977,M,6.0
273772,12-12-1977,F,3.0
270498,13-12-1977,F,10.0
269596,16-12-1977,F,5.0
269005,16-12-1977,M,7.0
269748,16-12-1977,F,5.0
267478,16-12-1977,F,1.0
272830,20-12-1977,M,10.0
274687,22-12-1977,F,1.0
271770,24-12-1977,F,9.0
267878,24-12-1977,M,8.0
274457,26-12-1977,F,4.0
271253,27-12-1977,F,8.0
272761,28-12-1977,F,8.0
269607,29-12-1977,F,2.0
270066,01-01-1978,F,2.0
268438,02-01-1978,F,1.0
271688,05-01-1978,M,7.0
273983,06-01-1978,M,8.0
270283,07-01-1978,F,10.0
269670,07-01-1978,M,3.0
274211,11-01-1978,F,4.0
274943,11-01-1978,F,2.0
270743,12-01-1978,F,3.0
268880,16-01-1978,M,9.0
272632,16-01-1978,M,8.0
269587,18-01-1978,F,5.0
271061,18-01-1978,M,9.0
267385,19-01-1978,M,7.0
273035,20-01-1978,M,5.0
270171,21-01-1978,F,3.0
269438,21-01-1978,F,4.0
267117,21-01-1978,F,7.0
270389,22-01-1978,M,10.0
268133,23-01-1978,M,3.0
272395,23-01-1978,M,4.0
269760,23-01-1978,M,7.0
271730,25-01-1978,M,6.0
274069,27-01-1978,M,6.0
274365,28-01-1978,F,2.0
274703,29-01-1978,M,2.0
269710,04-02-1978,M,4.0
274609,04-02-1978,F,5.0
267720,05-02-1978,F,10.0
268293,07-02-1978,M,7.0
274854,07-02-1978,M,1.0
271643,08-02-1978,F,3.0
271368,08-02-1978,F,2.0
268984,09-02-1978,M,2.0
274184,10-02-1978,M,8.0
269903,11-02-1978,M,2.0
271852,11-02-1978,M,3.0
268065,14-02-1978,F,3.0
270443,15-02-1978,F,5.0
273740,15-02-1978,F,5.0
273500,16-02-1978,F,8.0
274196,17-02-1978,M,2.0
270353,19-02-1978,F,10.0
269535,19-02-1978,M,3.0
268701,22-02-1978,M,5.0
271896,24-02-1978,M,9.0
267348,27-02-1978,M,2.0
267955,28-02-1978,M,9.0
270626,28-02-1978,F,6.0
270817,28-02-1978,M,3.0
269847,02-03-1978,F,1.0
268279,06-03-1978,M,3.0
269482,06-03-1978,F,3.0
269148,07-03-1978,M,9.0
269100,09-03-1978,F,7.0
272843,10-03-1978,M,4.0
270717,12-03-1978,M,10.0
268049,14-03-1978,F,6.0
274301,14-03-1978,M,5.0
270638,17-03-1978,F,5.0
273744,18-03-1978,F,8.0
271731,18-03-1978,M,8.0
273584,18-03-1978,M,10.0
267542,21-03-1978,M,6.0
274976,25-03-1978,M,7.0
270398,26-03-1978,M,10.0
267084,27-03-1978,M,1.0
273075,05-04-1978,M,8.0
270126,08-04-1978,M,5.0
267648,11-04-1978,F,8.0
274448,13-04-1978,M,10.0
273302,14-04-1978,F,8.0
275072,15-04-1978,F,1.0
268757,16-04-1978,F,6.0
266820,16-04-1978,F,5.0
270258,16-04-1978,M,1.0
271669,16-04-1978,M,2.0
271400,17-04-1978,F,10.0
270751,19-04-1978,M,3.0
267139,20-04-1978,M,7.0
271910,20-04-1978,M,6.0
269214,21-04-1978,F,9.0
272973,21-04-1978,M,9.0
268260,21-04-1978,F,5.0
269647,22-04-1978,M,6.0
270886,22-04-1978,M,6.0
269407,25-04-1978,F,1.0
273250,25-04-1978,F,6.0
267162,26-04-1978,F,2.0
274105,27-04-1978,M,9.0
271742,27-04-1978,M,5.0
270394,28-04-1978,F,9.0
268530,29-04-1978,F,1.0
270371,02-05-1978,M,10.0
274144,04-05-1978,F,7.0
272640,04-05-1978,F,4.0
269667,06-05-1978,F,8.0
272020,07-05-1978,M,6.0
267014,08-05-1978,M,2.0
271540,11-05-1978,F,5.0
269399,12-05-1978,F,6.0
267129,13-05-1978,M,6.0
272403,14-05-1978,F,4.0
268943,16-05-1978,M,4.0
272104,16-05-1978,M,4.0
273365,19-05-1978,M,8.0
272369,19-05-1978,F,6.0
270030,21-05-1978,M,8.0
270152,22-05-1978,M,7.0
273395,24-05-1978,M,3.0
273275,26-05-1978,F,4.0
270707,26-05-1978,F,8.0
267759,29-05-1978,M,7.0
270177,29-05-1978,F,10.0
272660,06-06-1978,M,3.0
272057,07-06-1978,M,5.0
273914,08-06-1978,M,10.0
274833,09-06-1978,M,8.0
273370,11-06-1978,F,5.0
267343,12-06-1978,M,9.0
274322,12-06-1978,M,6.0
267085,13-06-1978,M,1.0
268004,15-06-1978,M,5.0
268225,16-06-1978,M,6.0
266891,20-06-1978,F,6.0
269586,21-06-1978,M,9.0
271444,23-06-1978,F,6.0
267842,23-06-1978,F,1.0
273588,24-06-1978,M,5.0
267176,24-06-1978,F,10.0
270892,03-07-1978,M,6.0
270772,06-07-1978,M,4.0
269083,09-07-1978,F,7.0
273304,11-07-1978,F,2.0
268098,12-07-1978,F,5.0
270461,13-07-1978,F,7.0
275206,15-07-1978,M,7.0
274175,16-07-1978,M,2.0
275037,20-07-1978,F,9.0
275151,21-07-1978,F,3.0
267979,22-07-1978,M,3.0
270387,23-07-1978,F,4.0
268678,24-07-1978,M,1.0
274529,24-07-1978,M,2.0
269417,29-07-1978,M,7.0
267482,29-07-1978,M,7.0
267384,29-07-1978,M,4.0
269478,01-08-1978,M,2.0
273481,03-08-1978,F,3.0
275063,05-08-1978,F,2.0
274076,06-08-1978,F,4.0
268575,06-08-1978,F,1.0
268076,07-08-1978,M,8.0
272949,08-08-1978,M,8.0
274718,09-08-1978,M,6.0
271855,10-08-1978,M,2.0
274431,10-08-1978,F,10.0
274510,11-08-1978,F,6.0
269042,12-08-1978,F,3.0
268811,12-08-1978,F,7.0
269090,14-08-1978,M,7.0
270189,14-08-1978,F,7.0
268838,18-08-1978,M,7.0
271274,20-08-1978,M,4.0
269963,26-08-1978,M,2.0
267663,26-08-1978,M,4.0
270914,26-08-1978,F,10.0
272689,04-09-1978,F,2.0
271580,06-09-1978,M,7.0
268356,07-09-1978,M,10.0
270310,09-09-1978,M,10.0
273366,13-09-1978,F,6.0
270749,13-09-1978,M,10.0
273767,14-09-1978,M,10.0
272217,15-09-1978,M,10.0
273234,16-09-1978,M,6.0
267622,17-09-1978,M,2.0
267372,17-09-1978,M,7.0
267164,17-09-1978,F,7.0
269334,19-09-1978,M,9.0
268377,20-09-1978,F,9.0
269717,22-09-1978,M,10.0
274825,24-09-1978,M,3.0
270000,29-09-1978,F,6.0
270272,01-10-1978,F,10.0
270877,02-10-1978,M,2.0
271716,04-10-1978,M,9.0
271850,05-10-1978,F,1.0
269541,05-10-1978,F,8.0
266831,08-10-1978,M,6.0
273912,08-10-1978,M,8.0
274150,14-10-1978,M,8.0
272249,16-10-1978,M,3.0
272190,23-10-1978,F,4.0
268780,27-10-1978,M,8.0
274591,28-10-1978,M,10.0
271989,02-11-1978,M,3.0
271428,02-11-1978,F,1.0
269066,05-11-1978,M,6.0
275076,06-11-1978,M,5.0
271923,07-11-1978,M,3.0
272048,08-11-1978,F,1.0
269236,09-11-1978,M,1.0
272610,09-11-1978,F,8.0
270176,13-11-1978,F,9.0
274604,13-11-1978,M,8.0
273673,14-11-1978,M,10.0
272081,15-11-1978,F,6.0
275225,15-11-1978,M,1.0
271532,15-11-1978,F,5.0
272118,17-11-1978,F,10.0
274503,22-11-1978,M,5.0
268220,22-11-1978,M,10.0
270400,24-11-1978,F,3.0
270365,24-11-1978,F,3.0
268756,25-11-1978,M,6.0
267222,27-11-1978,M,8.0
273070,27-11-1978,F,9.0
268546,28-11-1978,F,7.0
275017,29-11-1978,M,8.0
273676,02-12-1978,M,1.0
272653,05-12-1978,F,9.0
269441,06-12-1978,M,2.0
274986,09-12-1978,M,6.0
274117,10-12-1978,F,5.0
268666,11-12-1978,M,3.0
268386,13-12-1978,F,6.0
266861,14-12-1978,M,7.0
272606,14-12-1978,F,9.0
273273,17-12-1978,M,3.0
270758,17-12-1978,M,3.0
268688,18-12-1978,M,6.0
268148,21-12-1978,M,5.0
271392,23-12-1978,M,4.0
274580,26-12-1978,M,5.0
267237,01-01-1979,M,8.0
267287,03-01-1979,F,10.0
269613,03-01-1979,M,8.0
269209,04-01-1979,F,1.0
269330,04-01-1979,M,7.0
270612,06-01-1979,F,1.0
268572,10-01-1979,F,5.0
272738,10-01-1979,M,4.0
275181,10-01-1979,F,4.0
270824,11-01-1979,M,9.0
273847,11-01-1979,M,7.0
274425,13-01-1979,M,8.0
267177,17-01-1979,F,3.0
274024,21-01-1979,F,5.0
269332,23-01-1979,M,5.0
275039,26-01-1979,F,10.0
274091,27-01-1979,F,2.0
270577,29-01-1979,F,2.0
268287,01-02-1979,M,2.0
275244,01-02-1979,M,8.0
272551,01-02-1979,F,7.0
272026,06-02-1979,F,7.0
274645,07-02-1979,M,9.0
272312,10-02-1979,M,3.0
272524,10-02-1979,F,9.0
272517,11-02-1979,M,8.0
274263,11-02-1979,M,9.0
267294,12-02-1979,F,8.0
267239,12-02-1979,M,6.0
269068,15-02-1979,F,6.0
268032,17-02-1979,F,1.0
274227,18-02-1979,M,6.0
271118,18-02-1979,M,3.0
274361,18-02-1979,F,2.0
270472,19-02-1979,F,7.0
275038,19-02-1979,M,2.0
272945,20-02-1979,M,3.0
273930,20-02-1979,F,10.0
270500,22-02-1979,F,8.0
270925,23-02-1979,M,6.0
271321,23-02-1979,F,7.0
271028,25-02-1979,F,6.0
269216,26-02-1979,M,7.0
271726,26-02-1979,F,2.0
271698,27-02-1979,M,8.0
272557,28-02-1979,M,8.0
267623,01-03-1979,F,6.0
266915,04-03-1979,F,5.0
267246,04-03-1979,F,2.0
272861,04-03-1979,M,5.0
266978,04-03-1979,M,9.0
274983,05-03-1979,F,1.0
274461,06-03-1979,M,8.0
273856,06-03-1979,M,2.0
273286,07-03-1979,F,6.0
269604,07-03-1979,M,3.0
270148,08-03-1979,M,1.0
272815,09-03-1979,M,4.0
272832,14-03-1979,M,6.0
270480,15-03-1979,M,5.0
274649,15-03-1979,F,7.0
266940,16-03-1979,F,8.0
273985,16-03-1979,F,1.0
274163,17-03-1979,M,6.0
273447,17-03-1979,M,8.0
271545,18-03-1979,M,1.0
269021,19-03-1979,F,7.0
274838,24-03-1979,M,10.0
270333,25-03-1979,F,6.0
273201,27-03-1979,M,3.0
274699,01-04-1979,F,5.0
273550,01-04-1979,F,5.0
271103,05-04-1979,F,3.0
271534,05-04-1979,M,4.0
267783,07-04-1979,M,5.0
269333,10-04-1979,F,5.0
268456,12-04-1979,F,6.0
269075,13-04-1979,F,8.0
271903,16-04-1979,F,7.0
272534,21-04-1979,M,3.0
269984,22-04-1979,M,9.0
268593,22-04-1979,F,4.0
271310,23-04-1979,M,5.0
266846,24-04-1979,M,2.0
270009,25-04-1979,M,3.0
268343,26-04-1979,M,2.0
268104,26-04-1979,F,2.0
267785,27-04-1979,F,7.0
274162,01-05-1979,F,5.0
274757,02-05-1979,F,7.0
267261,03-05-1979,F,6.0
271699,07-05-1979,F,9.0
271494,08-05-1979,M,7.0
268285,09-05-1979,F,1.0
268131,11-05-1979,M,5.0
271783,12-05-1979,M,5.0
266920,13-05-1979,F,1.0
271763,14-05-1979,M,7.0
267088,14-05-1979,F,9.0
271094,16-05-1979,F,1.0
271815,17-05-1979,F,9.0
271744,18-05-1979,F,10.0
274408,19-05-1979,F,3.0
267606,20-05-1979,F,3.0
271004,23-05-1979,M,7.0
270544,24-05-1979,M,6.0
271112,26-05-1979,M,7.0
269191,27-05-1979,F,8.0
269254,27-05-1979,F,7.0
274511,03-06-1979,F,8.0
273390,05-06-1979,M,2.0
270151,05-06-1979,M,10.0
272951,07-06-1979,M,5.0
270023,08-06-1979,F,2.0
267940,09-06-1979,M,9.0
269117,10-06-1979,M,9.0
271152,12-06-1979,M,8.0
275139,12-06-1979,F,8.0
268157,14-06-1979,F,5.0
272621,15-06-1979,F,9.0
274375,17-06-1979,M,4.0
274518,18-06-1979,F,10.0
273504,20-06-1979,F,3.0
267880,20-06-1979,F,5.0
269934,22-06-1979,M,3.0
267942,23-06-1979,F,6.0
270280,23-06-1979,F,7.0
269758,24-06-1979,M,3.0
269006,24-06-1979,M,2.0
268161,25-06-1979,M,4.0
268799,27-06-1979,M,9.0
272400,27-06-1979,M,4.0
272127,29-06-1979,M,3.0
267772,29-06-1979,F,8.0
273728,01-07-1979,M,3.0
273139,04-07-1979,F,5.0
271030,05-07-1979,M,1.0
274221,06-07-1979,F,4.0
269646,09-07-1979,M,6.0
272744,09-07-1979,F,7.0
267948,10-07-1979,F,5.0
275197,10-07-1979,F,8.0
271846,11-07-1979,M,3.0
270289,11-07-1979,M,10.0
274810,11-07-1979,M,8.0
271527,12-07-1979,M,9.0
267756,12-07-1979,F,1.0
272060,12-07-1979,F,8.0
266804,14-07-1979,M,10.0
267859,15-07-1979,M,5.0
273709,15-07-1979,M,5.0
272559,18-07-1979,F,1.0
269870,20-07-1979,M,10.0
269140,21-07-1979,F,9.0
267630,25-07-1979,M,1.0
273156,27-07-1979,M,4.0
267935,29-07-1979,F,3.0
269193,29-07-1979,F,6.0
274814,03-08-1979,F,9.0
269776,04-08-1979,F,3.0
273784,06-08-1979,M,5.0
268331,06-08-1979,F,9.0
273034,14-08-1979,M,3.0
272652,16-08-1979,M,1.0
274543,19-08-1979,F,6.0
269105,19-08-1979,M,6.0
268714,20-08-1979,M,9.0
269509,20-08-1979,F,4.0
270526,21-08-1979,F,9.0
273160,22-08-1979,M,8.0
270983,22-08-1979,M,1.0
270072,22-08-1979,F,7.0
274832,23-08-1979,F,5.0
272615,25-08-1979,M,8.0
273918,28-08-1979,M,3.0
268964,29-08-1979,M,6.0
268186,01-09-1979,F,5.0
272259,02-09-1979,M,7.0
272785,03-09-1979,M,7.0
273873,06-09-1979,M,2.0
275150,08-09-1979,M,10.0
268299,08-09-1979,F,8.0
270050,09-09-1979,F,1.0
267668,10-09-1979,M,5.0
268430,10-09-1979,F,9.0
273487,13-09-1979,F,2.0
270465,17-09-1979,F,2.0
269452,18-09-1979,F,2.0
271911,20-09-1979,F,9.0
271719,24-09-1979,F,1.0
270944,25-09-1979,M,4.0
273421,26-09-1979,F,9.0
271426,27-09-1979,M,4.0
270245,01-10-1979,F,1.0
267091,01-10-1979,M,7.0
268620,01-10-1979,F,9.0
269397,02-10-1979,M,9.0
272431,03-10-1979,F,3.0
267832,04-10-1979,M,9.0
273551,07-10-1979,F,8.0
272352,09-10-1979,F,4.0
272848,12-10-1979,F,9.0
266849,12-10-1979,M,1.0
270657,12-10-1979,F,8.0
268067,14-10-1979,M,3.0
274176,14-10-1979,M,8.0
272819,15-10-1979,F,3.0
274205,16-10-1979,M,2.0
274195,16-10-1979,F,10.0
269950,17-10-1979,M,2.0
271943,20-10-1979,F,9.0
269463,23-10-1979,F,3.0
269174,25-10-1979,F,1.0
268922,27-10-1979,M,7.0
266974,28-10-1979,F,1.0
268718,28-10-1979,M,6.0
275220,28-10-1979,F,10.0
271793,02-11-1979,M,2.0
268001,02-11-1979,F,10.0
267538,03-11-1979,M,4.0
269695,04-11-1979,M,9.0
274160,05-11-1979,M,7.0
268876,08-11-1979,F,7.0
269728,09-11-1979,M,8.0
271666,10-11-1979,M,4.0
267760,12-11-1979,F,9.0
267307,14-11-1979,F,1.0
274462,14-11-1979,M,5.0
272274,18-11-1979,F,7.0
269024,21-11-1979,F,8.0
274808,22-11-1979,F,7.0
268834,23-11-1979,F,7.0
269792,24-11-1979,F,10.0
271987,24-11-1979,M,2.0
267286,24-11-1979,M,1.0
274726,24-11-1979,F,3.0
272704,25-11-1979,F,6.0
271706,25-11-1979,F,3.0
271664,25-11-1979,M,7.0
269014,27-11-1979,F,3.0
271322,27-11-1979,F,7.0
270078,29-11-1979,M,4.0
273251,29-11-1979,M,2.0
271097,02-12-1979,F,7.0
274942,03-12-1979,M,3.0
268183,04-12-1979,M,9.0
267068,04-12-1979,M,6.0
273659,04-12-1979,F,4.0
272426,07-12-1979,F,9.0
271442,12-12-1979,M,5.0
271169,12-12-1979,M,8.0
273381,15-12-1979,M,4.0
269879,17-12-1979,M,2.0
273482,18-12-1979,M,2.0
272584,20-12-1979,M,2.0
270675,20-12-1979,F,2.0
268717,21-12-1979,F,5.0
269368,22-12-1979,F,9.0
271619,23-12-1979,M,10.0
270525,24-12-1979,M,5.0
268793,28-12-1979,M,9.0
270584,28-12-1979,F,9.0
269750,28-12-1979,F,4.0
272430,01-01-1980,F,6.0
271648,01-01-1980,F,1.0
270004,01-01-1980,M,7.0
267015,02-01-1980,M,7.0
270553,04-01-1980,M,4.0
267667,05-01-1980,M,6.0
269709,08-01-1980,M,7.0
271367,09-01-1980,F,9.0
272373,10-01-1980,F,5.0
271221,11-01-1980,M,8.0
272152,13-01-1980,M,8.0
270692,13-01-1980,M,10.0
268379,15-01-1980,M,9.0
269841,16-01-1980,F,3.0
273031,17-01-1980,F,8.0
272121,19-01-1980,F,10.0
269457,20-01-1980,M,1.0
273085,22-01-1980,M,7.0
267475,24-01-1980,M,3.0
268297,25-01-1980,F,2.0
270326,27-01-1980,F,7.0
270406,04-02-1980,F,6.0
272292,05-02-1980,M,4.0
270540,06-02-1980,F,1.0
266966,07-02-1980,F,3.0
273842,08-02-1980,F,10.0
270297,09-02-1980,F,6.0
271832,13-02-1980,F,9.0
267786,13-02-1980,M,8.0
271820,14-02-1980,M,3.0
272388,17-02-1980,F,8.0
271297,17-02-1980,M,10.0
271753,17-02-1980,M,6.0
272865,20-02-1980,F,2.0
269493,20-02-1980,F,4.0
268467,20-02-1980,M,1.0
271102,23-02-1980,M,3.0
269120,24-02-1980,M,8.0
268281,26-02-1980,F,3.0
266809,26-02-1980,F,3.0
273668,28-02-1980,F,9.0
273759,03-03-1980,M,3.0
274864,04-03-1980,M,7.0
270270,05-03-1980,M,1.0
273103,05-03-1980,M,2.0
270356,06-03-1980,M,10.0
268491,07-03-1980,F,2.0
273839,08-03-1980,M,9.0
269852,10-03-1980,F,7.0
271806,10-03-1980,F,10.0
268887,10-03-1980,F,7.0
269094,11-03-1980,M,7.0
273270,11-03-1980,M,9.0
271270,12-03-1980,M,8.0
267492,15-03-1980,F,9.0
274119,15-03-1980,M,10.0
273307,16-03-1980,F,6.0
273555,17-03-1980,M,7.0
271017,18-03-1980,M,4.0
271281,18-03-1980,F,10.0
269305,19-03-1980,M,8.0
268674,19-03-1980,F,1.0
274542,20-03-1980,F,6.0
269979,21-03-1980,M,8.0
273309,23-03-1980,F,6.0
272659,25-03-1980,M,7.0
271384,25-03-1980,M,9.0
273913,27-03-1980,M,5.0
271660,28-03-1980,F,4.0
268781,28-03-1980,M,5.0
269089,29-03-1980,M,3.0
275093,02-04-1980,F,6.0
274596,02-04-1980,M,2.0
268497,04-04-1980,F,3.0
269978,10-04-1980,M,8.0
271411,12-04-1980,F,4.0
275035,12-04-1980,M,9.0
273951,13-04-1980,M,8.0
267835,15-04-1980,M,2.0
269046,16-04-1980,M,4.0
274181,19-04-1980,M,5.0
269367,20-04-1980,M,4.0
266950,20-04-1980,M,6.0
267460,20-04-1980,F,5.0
274811,20-04-1980,F,1.0
266904,21-04-1980,F,9.0
275052,22-04-1980,M,8.0
267685,23-04-1980,M,7.0
272456,24-04-1980,M,10.0
272128,24-04-1980,F,7.0
273969,24-04-1980,M,9.0
273570,25-04-1980,M,5.0
274621,26-04-1980,F,3.0
273155,28-04-1980,F,8.0
271912,01-05-1980,M,10.0
272445,01-05-1980,F,1.0
271867,05-05-1980,F,8.0
274099,05-05-1980,F,4.0
269812,06-05-1980,M,4.0
269275,07-05-1980,M,3.0
271457,07-05-1980,M,8.0
267317,08-05-1980,M,7.0
269019,09-05-1980,F,5.0
274909,09-05-1980,F,6.0
275157,10-05-1980,M,3.0
268524,12-05-1980,F,7.0
271834,12-05-1980,M,9.0
275142,13-05-1980,M,3.0
268240,15-05-1980,F,1.0
274521,16-05-1980,M,8.0
269653,17-05-1980,M,7.0
271406,19-05-1980,F,4.0
268774,21-05-1980,F,2.0
273980,24-05-1980,M,5.0
272838,26-05-1980,M,9.0
275224,26-05-1980,M,4.0
275092,29-05-1980,F,9.0
268268,29-05-1980,F,9.0
268028,03-06-1980,M,7.0
271907,05-06-1980,F,1.0
272954,05-06-1980,F,3.0
272986,06-06-1980,F,10.0
271266,07-06-1980,F,4.0
267652,08-06-1980,F,6.0
268149,10-06-1980,M,3.0
271256,12-06-1980,M,9.0
274422,12-06-1980,F,3.0
269424,15-06-1980,F,10.0
273821,19-06-1980,F,10.0
270628,19-06-1980,M,2.0
274389,19-06-1980,M,9.0
274685,20-06-1980,M,2.0
275170,20-06-1980,F,3.0
274964,20-06-1980,F,8.0
269386,21-06-1980,M,5.0
269363,22-06-1980,F,1.0
268138,23-06-1980,M,3.0
274654,23-06-1980,F,2.0
272494,26-06-1980,M,7.0
269101,27-06-1980,M,7.0
271618,28-06-1980,M,9.0
270710,28-06-1980,F,6.0
273905,29-06-1980,F,5.0
267012,29-06-1980,M,2.0
267090,01-07-1980,F,6.0
274259,03-07-1980,M,9.0
271797,03-07-1980,F,2.0
270994,05-07-1980,M,6.0
273452,07-07-1980,F,9.0
274112,07-07-1980,M,9.0
269327,07-07-1980,F,9.0
268146,10-07-1980,M,4.0
270375,11-07-1980,M,5.0
270905,11-07-1980,F,5.0
273780,13-07-1980,M,2.0
269377,13-07-1980,M,7.0
272437,13-07-1980,M,6.0
268304,15-07-1980,F,10.0
268291,16-07-1980,F,6.0
273195,17-07-1980,F,7.0
268934,18-07-1980,F,7.0
272695,20-07-1980,M,1.0
274381,21-07-1980,M,8.0
267358,22-07-1980,M,2.0
271663,23-07-1980,F,7.0
273768,23-07-1980,F,9.0
267906,24-07-1980,M,10.0
274625,28-07-1980,M,1.0
273214,01-08-1980,M,3.0
273867,05-08-1980,M,1.0
270298,08-08-1980,F,7.0
269372,12-08-1980,M,6.0
272354,14-08-1980,M,10.0
274583,15-08-1980,F,5.0
271337,17-08-1980,M,1.0
274404,17-08-1980,M,2.0
273603,18-08-1980,F,9.0
269597,18-08-1980,M,1.0
